user_id,target_pos,mid_pos,last_pos,original_interactions,items_removed,exclusion_interactions,inclusion_interactions,worst_jac,same_interactions
58,5,10,0,"[800, 143, 557, 539, 113, 734, 677, 656, 600, 1990, 2017, 559, 533, 1191, 1837, 565, 1723, 1251, 1720, 1049]","[143, 539, 734, 1049, 1723, 1837]","[800, 557, 113, 677, 656, 600, 1990, 2017, 559, 533, 1191, 565, 1251, 1720]","[800, 557, 113, 677, 656, 600, 1990, 2017, 559, 533, 1191, 565, 1251, 1720, 1243, 644, 935]","[1837, 143, 539, 1049, 1723, 734, 935, 1102, 768, 529, 644, 841, 1243, 620, 763, 120, 647, 642, 645, 1134]",0.0
58,7,12,7,"[800, 143, 557, 539, 113, 734, 677, 656, 600, 1990, 2017, 559, 533, 1191, 1837, 565, 1723, 1251, 1720, 1049]","[565, 1723]","[800, 143, 557, 539, 113, 734, 677, 656, 600, 1990, 2017, 559, 533, 1191, 1837, 1251, 1720, 1049]","[800, 143, 557, 539, 113, 734, 677, 656, 600, 1990, 2017, 559, 533, 1191, 1837, 1251, 1720, 1049, 1656, 1675]","[1723, 1716, 1059, 556, 1675, 880, 1656, 777, 606, 1104, 1199, 134, 108, 1727, 1064, 565, 1724, 1185, 955, 879]",0.0
63,7,15,1,"[490, 652, 509, 70, 1691, 318, 335, 407, 871, 899, 928, 874, 867, 185, 123, 256, 1964, 2138, 2134, 612]",[2134],"[490, 652, 509, 70, 1691, 318, 335, 407, 871, 899, 928, 874, 867, 185, 123, 256, 1964, 2138, 612]","[490, 652, 509, 70, 1691, 318, 335, 407, 871, 899, 928, 874, 867, 185, 123, 256, 1964, 2138, 612, 548]","[2134, 663, 42, 548, 97, 245, 421, 670, 429, 52, 27, 207, 1587, 1467, 662, 168, 10, 1, 175, 106]",0.0
78,3,12,3,"[10, 135, 2229, 531, 1626, 2227, 372, 1597, 261, 315, 324, 2218, 336, 1756, 366, 1347, 640, 1460, 2223, 419]","[366, 419, 2223]","[10, 135, 2229, 531, 1626, 2227, 372, 1597, 261, 315, 324, 2218, 336, 1756, 1347, 640, 1460]","[10, 135, 2229, 531, 1626, 2227, 372, 1597, 261, 315, 324, 2218, 336, 1756, 1347, 640, 1460, 1195]","[419, 366, 2223, 829, 172, 117, 522, 222, 568, 691, 1195, 165, 90, 401, 383, 438, 397, 730, 815, 1257]",0.0
78,5,12,5,"[10, 135, 2229, 531, 1626, 2227, 372, 1597, 261, 315, 324, 2218, 336, 1756, 366, 1347, 640, 1460, 2223, 419]","[419, 2223]","[10, 135, 2229, 531, 1626, 2227, 372, 1597, 261, 315, 324, 2218, 336, 1756, 366, 1347, 640, 1460]","[10, 135, 2229, 531, 1626, 2227, 372, 1597, 261, 315, 324, 2218, 336, 1756, 366, 1347, 640, 1460, 815, 2223]","[419, 2223, 567, 275, 165, 577, 90, 222, 815, 829, 901, 568, 1257, 383, 522, 1195, 691, 397, 730, 401]",0.0
78,7,11,0,"[10, 135, 2229, 531, 1626, 2227, 372, 1597, 261, 315, 324, 2218, 336, 1756, 366, 1347, 640, 1460, 2223, 419]","[10, 135, 2223]","[2229, 531, 1626, 2227, 372, 1597, 261, 315, 324, 2218, 336, 1756, 366, 1347, 640, 1460, 419]","[2229, 531, 1626, 2227, 372, 1597, 261, 315, 324, 2218, 336, 1756, 366, 1347, 640, 1460, 419, 548, 815]","[10, 2223, 1195, 568, 291, 135, 438, 172, 1257, 165, 401, 815, 548, 770, 177, 730, 397, 222, 117, 383]",0.0
82,1,14,0,"[120, 937, 556, 880, 809, 24, 129, 52, 705, 462, 124, 60, 1981, 329, 582, 568, 121, 844, 260, 918]","[844, 1981]","[120, 937, 556, 880, 809, 24, 129, 52, 705, 462, 124, 60, 329, 582, 568, 121, 260, 918]","[120, 937, 556, 880, 809, 24, 129, 52, 705, 462, 124, 60, 329, 582, 568, 121, 260, 918, 203, 910]","[844, 1981, 325, 375, 203, 433, 94, 337, 911, 585, 256, 910, 326, 926, 483, 906, 243, 922, 1119, 912]",0.0
82,5,15,2,"[120, 937, 556, 880, 809, 24, 129, 52, 705, 462, 124, 60, 1981, 329, 582, 568, 121, 844, 260, 918]",[329],"[120, 937, 556, 880, 809, 24, 129, 52, 705, 462, 124, 60, 1981, 582, 568, 121, 844, 260, 918]","[120, 937, 556, 880, 809, 24, 129, 52, 705, 462, 124, 60, 1981, 582, 568, 121, 844, 260, 918, 912]","[489, 329, 1968, 911, 466, 74, 524, 305, 138, 2145, 922, 912, 888, 1688, 1832, 926, 906, 884, 1369, 895]",0.0
93,3,13,0,"[206, 1227, 652, 620, 158, 95, 896, 197, 513, 1940, 591, 99, 1798, 1079, 1266, 1134, 576, 1185, 1697, 1397]","[576, 1134, 1185, 1397, 1697]","[206, 1227, 652, 620, 158, 95, 896, 197, 513, 1940, 591, 99, 1798, 1079, 1266]","[206, 1227, 652, 620, 158, 95, 896, 197, 513, 1940, 591, 99, 1798, 1079, 1266, 1697, 1185]","[576, 1697, 1397, 181, 865, 1727, 1275, 1185, 676, 768, 587, 645, 1082, 1102, 642, 1096, 1134, 841, 935, 1243]",0.0
95,3,12,0,"[125, 257, 189, 79, 896, 135, 177, 117, 383, 172, 863, 734, 337, 946, 24, 367, 492, 438, 39, 289]","[438, 492]","[125, 257, 189, 79, 896, 135, 177, 117, 383, 172, 863, 734, 337, 946, 24, 367, 39, 289]","[125, 257, 189, 79, 896, 135, 177, 117, 383, 172, 863, 734, 337, 946, 24, 367, 39, 289, 68, 438]","[492, 52, 530, 377, 318, 325, 510, 40, 1107, 68, 260, 438, 243, 123, 462, 245, 60, 281, 439, 327]",0.0
97,5,11,5,"[97, 1518, 2050, 695, 1636, 709, 986, 694, 2310, 1632, 322, 682, 1232, 611, 727, 649, 737, 1609, 724, 122]","[727, 1232]","[97, 1518, 2050, 695, 1636, 709, 986, 694, 2310, 1632, 322, 682, 611, 649, 737, 1609, 724, 122]","[97, 1518, 2050, 695, 1636, 709, 986, 694, 2310, 1632, 322, 682, 611, 649, 737, 1609, 724, 122, 102]","[1232, 727, 1922, 2689, 2066, 1765, 64, 1589, 1848, 160, 1550, 1300, 1449, 1620, 1395, 666, 1638, 102, 62, 1565]",0.0
100,3,252,2,"[406, 259, 123, 715, 146, 6, 111, 151, 120, 529, 620, 763, 161, 642, 87, 1851, 1086, 129, 68, 52]","[52, 68, 129]","[406, 259, 123, 715, 146, 6, 111, 151, 120, 529, 620, 763, 161, 642, 87, 1851, 1086]","[406, 259, 123, 715, 146, 6, 111, 151, 120, 529, 620, 763, 161, 642, 87, 1851, 1086, 152, 129, 245]","[45, 152, 133, 135, 128, 93, 125, 39, 247, 117, 105, 260, 68, 281, 49, 24, 245, 52, 129, 168]",0.0
101,1,10,0,"[2319, 45, 7, 157, 434, 712, 114, 238, 1272, 904, 61, 647, 320, 161, 1085, 158, 1095, 87, 1862, 1386]","[1272, 1386, 1862]","[2319, 45, 7, 157, 434, 712, 114, 238, 904, 61, 647, 320, 161, 1085, 158, 1095, 87]","[2319, 45, 7, 157, 434, 712, 114, 238, 904, 61, 647, 320, 161, 1085, 158, 1095, 87, 1073, 1386, 1157]","[1862, 1020, 1337, 1113, 841, 1268, 1394, 1659, 181, 1157, 1243, 1083, 1372, 1074, 1073, 1082, 1386, 1272, 1275, 1276]",0.0
103,7,10,5,"[434, 241, 167, 151, 1879, 494, 75, 1671, 126, 67, 1103, 131, 591, 70, 1014, 1333, 1716, 1086, 1067, 1397]","[1333, 1716]","[434, 241, 167, 151, 1879, 494, 75, 1671, 126, 67, 1103, 131, 591, 70, 1014, 1086, 1067, 1397]","[434, 241, 167, 151, 1879, 494, 75, 1671, 126, 67, 1103, 131, 591, 70, 1014, 1086, 1067, 1397, 1082, 754]","[1716, 1333, 84, 1079, 754, 192, 1686, 1082, 1085, 188, 194, 576, 845, 859, 1382, 92, 850, 777, 119, 1037]",0.0
107,3,16,3,"[612, 744, 322, 999, 175, 598, 1922, 62, 2091, 2304, 217, 2084, 965, 47, 15, 1299, 1155, 101, 2337, 2234]",[2234],"[612, 744, 322, 999, 175, 598, 1922, 62, 2091, 2304, 217, 2084, 965, 47, 15, 1299, 1155, 101, 2337]","[612, 744, 322, 999, 175, 598, 1922, 62, 2091, 2304, 217, 2084, 965, 47, 15, 1299, 1155, 101, 2337, 1229]","[2234, 1019, 152, 128, 215, 1229, 218, 386, 756, 206, 387, 79, 587, 187, 712, 588, 58, 214, 211, 140]",0.0
107,5,63,1,"[612, 744, 322, 999, 175, 598, 1922, 62, 2091, 2304, 217, 2084, 965, 47, 15, 1299, 1155, 101, 2337, 2234]",[2337],"[612, 744, 322, 999, 175, 598, 1922, 62, 2091, 2304, 217, 2084, 965, 47, 15, 1299, 1155, 101, 2234]","[612, 744, 322, 999, 175, 598, 1922, 62, 2091, 2304, 217, 2084, 965, 47, 15, 1299, 1155, 101, 2234, 45]","[2337, 97, 662, 45, 207, 125, 421, 68, 129, 435, 24, 487, 245, 10, 1467, 106, 168, 52, 670, 1]",0.0
109,1,15,0,"[332, 2055, 5, 1455, 1217, 16, 612, 175, 607, 771, 634, 336, 723, 580, 114, 201, 206, 1770, 579, 722]","[114, 336]","[332, 2055, 5, 1455, 1217, 16, 612, 175, 607, 771, 634, 723, 580, 201, 206, 1770, 579, 722]","[332, 2055, 5, 1455, 1217, 16, 612, 175, 607, 771, 634, 723, 580, 201, 206, 1770, 579, 722, 625, 1554]","[336, 114, 581, 625, 683, 1768, 613, 389, 1094, 47, 633, 1091, 672, 38, 1853, 1554, 651, 1047, 1328, 1063]",0.0
111,1,30,1,"[2107, 44, 165, 117, 54, 377, 434, 439, 524, 1366, 476, 139, 383, 891, 118, 466, 1195, 1146, 2300, 515]","[118, 466, 1146]","[2107, 44, 165, 117, 54, 377, 434, 439, 524, 1366, 476, 139, 383, 891, 1195, 2300, 515]","[2107, 44, 165, 117, 54, 377, 434, 439, 524, 1366, 476, 139, 383, 891, 1195, 2300, 515, 1420, 492, 60]","[466, 1146, 118, 60, 305, 543, 492, 313, 508, 19, 1277, 1420, 594, 447, 1578, 485, 440, 1310, 461, 266]",0.0
117,7,19,1,"[2386, 1741, 2388, 1737, 2370, 612, 114, 212, 323, 1725, 1008, 784, 1838, 955, 2374, 2228, 3, 2044, 427, 1840]",[784],"[2386, 1741, 2388, 1737, 2370, 612, 114, 212, 323, 1725, 1008, 1838, 955, 2374, 2228, 3, 2044, 427, 1840]","[2386, 1741, 2388, 1737, 2370, 612, 114, 212, 323, 1725, 1008, 1838, 955, 2374, 2228, 3, 2044, 427, 1840, 2185]","[784, 33, 621, 390, 389, 2185, 672, 2204, 1036, 36, 1077, 2209, 2290, 625, 26, 1021, 1843, 1048, 1087, 2184]",0.0
118,1,12,0,"[105, 2289, 548, 176, 16, 274, 798, 532, 516, 564, 190, 643, 77, 1366, 1630, 626, 27, 42, 429, 58]","[27, 429]","[105, 2289, 548, 176, 16, 274, 798, 532, 516, 564, 190, 643, 77, 1366, 1630, 626, 42, 58]","[105, 2289, 548, 176, 16, 274, 798, 532, 516, 564, 190, 643, 77, 1366, 1630, 626, 42, 58, 1587, 1311]","[27, 1065, 88, 866, 1394, 1024, 1265, 1043, 1332, 144, 1587, 1311, 143, 793, 429, 1406, 1050, 53, 766, 43]",0.0
118,3,11,0,"[105, 2289, 548, 176, 16, 274, 798, 532, 516, 564, 190, 643, 77, 1366, 1630, 626, 27, 42, 429, 58]",[429],"[105, 2289, 548, 176, 16, 274, 798, 532, 516, 564, 190, 643, 77, 1366, 1630, 626, 27, 42, 58]","[105, 2289, 548, 176, 16, 274, 798, 532, 516, 564, 190, 643, 77, 1366, 1630, 626, 27, 42, 58, 766]","[1024, 201, 438, 439, 148, 1332, 20, 106, 60, 14, 1406, 588, 429, 1043, 169, 1394, 793, 43, 766, 53]",0.0
118,5,10,3,"[105, 2289, 548, 176, 16, 274, 798, 532, 516, 564, 190, 643, 77, 1366, 1630, 626, 27, 42, 429, 58]","[58, 105]","[2289, 548, 176, 16, 274, 798, 532, 516, 564, 190, 643, 77, 1366, 1630, 626, 27, 42, 429]","[2289, 548, 176, 16, 274, 798, 532, 516, 564, 190, 643, 77, 1366, 1630, 626, 27, 42, 429, 696, 636]","[105, 58, 169, 20, 716, 184, 1345, 178, 693, 1177, 636, 1309, 696, 1314, 1043, 1211, 14, 1302, 199, 615]",0.0
123,3,12,0,"[1164, 1519, 666, 566, 60, 1043, 1556, 1536, 528, 219, 227, 1881, 90, 391, 2116, 772, 1384, 2132, 2434, 1902]",[666],"[1164, 1519, 566, 60, 1043, 1556, 1536, 528, 219, 227, 1881, 90, 391, 2116, 772, 1384, 2132, 2434, 1902]","[1164, 1519, 566, 60, 1043, 1556, 1536, 528, 219, 227, 1881, 90, 391, 2116, 772, 1384, 2132, 2434, 1902, 6]","[666, 49, 644, 210, 187, 6, 61, 27, 63, 715, 114, 190, 23, 128, 98, 133, 218, 45, 125, 65]",0.0
130,1,10,1,"[435, 49, 214, 1081, 1229, 100, 187, 65, 215, 749, 434, 91, 209, 63, 529, 151, 1019, 1069, 1004, 542]","[91, 434, 1019]","[435, 49, 214, 1081, 1229, 100, 187, 65, 215, 749, 209, 63, 529, 151, 1069, 1004, 542]","[435, 49, 214, 1081, 1229, 100, 187, 65, 215, 749, 209, 63, 529, 151, 1069, 1004, 542, 128, 648]","[434, 91, 140, 643, 715, 125, 644, 387, 218, 756, 1019, 128, 648, 58, 587, 712, 386, 211, 206, 588]",0.0
130,3,10,2,"[435, 49, 214, 1081, 1229, 100, 187, 65, 215, 749, 434, 91, 209, 63, 529, 151, 1019, 1069, 1004, 542]","[91, 542]","[435, 49, 214, 1081, 1229, 100, 187, 65, 215, 749, 434, 209, 63, 529, 151, 1019, 1069, 1004]","[435, 49, 214, 1081, 1229, 100, 187, 65, 215, 749, 434, 209, 63, 529, 151, 1019, 1069, 1004, 714, 542]","[91, 542, 79, 756, 768, 58, 679, 644, 841, 714, 128, 201, 712, 1042, 587, 211, 387, 386, 588, 206]",0.0
132,1,11,0,"[41, 6, 351, 2495, 135, 1345, 500, 34, 799, 165, 193, 20, 146, 291, 2236, 731, 180, 190, 693, 1630]","[146, 180, 291, 799, 1630, 2236]","[41, 6, 351, 2495, 135, 1345, 500, 34, 165, 193, 20, 731, 190, 693]","[41, 6, 351, 2495, 135, 1345, 500, 34, 165, 193, 20, 731, 190, 693, 515]","[146, 180, 2236, 1630, 799, 515, 658, 535, 14, 317, 21, 90, 177, 117, 353, 522, 222, 291, 538, 336]",0.0
132,3,12,2,"[41, 6, 351, 2495, 135, 1345, 500, 34, 799, 165, 193, 20, 146, 291, 2236, 731, 180, 190, 693, 1630]","[146, 180, 291, 1630, 2236]","[41, 6, 351, 2495, 135, 1345, 500, 34, 799, 165, 193, 20, 731, 190, 693]","[41, 6, 351, 2495, 135, 1345, 500, 34, 799, 165, 193, 20, 731, 190, 693, 1432, 222]","[146, 180, 2236, 1630, 317, 372, 222, 177, 21, 139, 522, 1432, 397, 336, 815, 901, 291, 90, 538, 535]",0.0
139,1,10,0,"[217, 1476, 1042, 1155, 1072, 376, 1922, 247, 326, 205, 647, 623, 848, 595, 1426, 1246, 1107, 793, 1337, 2437]","[326, 793]","[217, 1476, 1042, 1155, 1072, 376, 1922, 247, 205, 647, 623, 848, 595, 1426, 1246, 1107, 1337, 2437]","[217, 1476, 1042, 1155, 1072, 376, 1922, 247, 205, 647, 623, 848, 595, 1426, 1246, 1107, 1337, 2437, 201, 53]","[326, 1299, 43, 148, 201, 568, 766, 425, 1420, 53, 211, 466, 1235, 1309, 793, 1150, 926, 524, 429, 800]",0.0
146,3,70,1,"[2122, 1023, 903, 2072, 492, 65, 1404, 2251, 137, 465, 730, 386, 426, 2532, 203, 292, 983, 1238, 1447, 1589]","[1238, 1447]","[2122, 1023, 903, 2072, 492, 65, 1404, 2251, 137, 465, 730, 386, 426, 2532, 203, 292, 983, 1589]","[2122, 1023, 903, 2072, 492, 65, 1404, 2251, 137, 465, 730, 386, 426, 2532, 203, 292, 983, 1589, 185, 52]","[1238, 1447, 744, 185, 125, 670, 152, 337, 49, 133, 24, 39, 105, 68, 168, 129, 245, 52, 260, 247]",0.0
147,1,10,0,"[67, 125, 471, 2034, 148, 257, 168, 135, 407, 2537, 530, 149, 973, 679, 527, 1257, 517, 542, 388, 861]","[527, 861, 2034]","[67, 125, 471, 148, 257, 168, 135, 407, 2537, 530, 149, 973, 679, 1257, 517, 542, 388]","[67, 125, 471, 148, 257, 168, 135, 407, 2537, 530, 149, 973, 679, 1257, 517, 542, 388, 105, 98, 861]","[2034, 861, 527, 45, 61, 245, 59, 190, 185, 114, 152, 98, 318, 93, 49, 105, 39, 133, 238, 69]",0.0
175,7,10,1,"[718, 201, 61, 995, 663, 1731, 148, 16, 999, 923, 524, 289, 331, 86, 1050, 266, 18, 716, 180, 316]",[524],"[718, 201, 61, 995, 663, 1731, 148, 16, 999, 923, 289, 331, 86, 1050, 266, 18, 716, 180, 316]","[718, 201, 61, 995, 663, 1731, 148, 16, 999, 923, 289, 331, 86, 1050, 266, 18, 716, 180, 316, 438]","[524, 90, 1195, 568, 291, 135, 438, 172, 1257, 165, 401, 815, 548, 770, 177, 730, 397, 222, 117, 383]",0.0
176,1,29,1,"[518, 1062, 23, 178, 548, 1265, 689, 778, 731, 696, 693, 208, 636, 702, 2680, 1186, 1219, 2552, 1798, 1715]","[1219, 1715, 2552]","[518, 1062, 23, 178, 548, 1265, 689, 778, 731, 696, 693, 208, 636, 702, 2680, 1186, 1798]","[518, 1062, 23, 178, 548, 1265, 689, 778, 731, 696, 693, 208, 636, 702, 2680, 1186, 1798, 1082, 676, 1618]","[2552, 1715, 1082, 578, 676, 605, 738, 181, 1618, 201, 865, 735, 1219, 773, 1605, 1231, 736, 1177, 716, 132]",0.0
176,3,11,1,"[518, 1062, 23, 178, 548, 1265, 689, 778, 731, 696, 693, 208, 636, 702, 2680, 1186, 1219, 2552, 1798, 1715]","[1219, 1798, 2680]","[518, 1062, 23, 178, 548, 1265, 689, 778, 731, 696, 693, 208, 636, 702, 1186, 2552, 1715]","[518, 1062, 23, 178, 548, 1265, 689, 778, 731, 696, 693, 208, 636, 702, 1186, 2552, 1715, 1618, 1219, 1599]","[1798, 2680, 578, 1601, 602, 181, 1618, 1223, 1605, 743, 1599, 1231, 1213, 132, 605, 1219, 735, 736, 1177, 773]",0.0
186,5,10,2,"[1713, 45, 39, 23, 133, 337, 207, 41, 1047, 9, 208, 672, 1178, 625, 867, 232, 274, 95, 264, 871]","[95, 274]","[1713, 45, 39, 23, 133, 337, 207, 41, 1047, 9, 208, 672, 1178, 625, 867, 232, 264, 871]","[1713, 45, 39, 23, 133, 337, 207, 41, 1047, 9, 208, 672, 1178, 625, 867, 232, 264, 871, 502, 1191]","[274, 95, 1191, 539, 323, 364, 502, 288, 606, 1260, 791, 333, 269, 789, 937, 1136, 899, 930, 513, 360]",0.0
187,3,11,1,"[419, 261, 57, 1323, 489, 1012, 485, 1201, 1290, 2155, 2087, 824, 984, 1662, 2300, 114, 2617, 732, 792, 36]","[732, 792, 2617]","[419, 261, 57, 1323, 489, 1012, 485, 1201, 1290, 2155, 2087, 824, 984, 1662, 2300, 114, 36]","[419, 261, 57, 1323, 489, 1012, 485, 1201, 1290, 2155, 2087, 824, 984, 1662, 2300, 114, 36, 291]","[792, 2617, 732, 105, 291, 39, 274, 336, 316, 351, 1151, 244, 318, 1136, 232, 867, 791, 516, 353, 789]",0.0
187,5,10,0,"[419, 261, 57, 1323, 489, 1012, 485, 1201, 1290, 2155, 2087, 824, 984, 1662, 2300, 114, 2617, 732, 792, 36]","[489, 792]","[419, 261, 57, 1323, 1012, 485, 1201, 1290, 2155, 2087, 824, 984, 1662, 2300, 114, 2617, 732, 36]","[419, 261, 57, 1323, 1012, 485, 1201, 1290, 2155, 2087, 824, 984, 1662, 2300, 114, 2617, 732, 36, 901, 222]","[792, 489, 1257, 815, 165, 538, 383, 438, 401, 222, 522, 90, 265, 691, 172, 149, 901, 730, 397, 568]",0.0
198,1,10,0,"[613, 592, 637, 97, 43, 521, 885, 1063, 484, 888, 512, 661, 574, 1576, 38, 252, 1832, 647, 148, 838]","[43, 647]","[613, 592, 637, 97, 521, 885, 1063, 484, 888, 512, 661, 574, 1576, 38, 252, 1832, 148, 838]","[613, 592, 637, 97, 521, 885, 1063, 484, 888, 512, 661, 574, 1576, 38, 252, 1832, 148, 838, 425, 676]","[43, 647, 118, 793, 79, 265, 425, 587, 1019, 58, 676, 140, 714, 712, 211, 187, 588, 386, 206, 387]",0.0
203,1,10,0,"[439, 325, 539, 927, 165, 519, 461, 440, 338, 888, 582, 447, 488, 661, 675, 1600, 514, 1360, 451, 1328]","[165, 325, 439, 440, 461, 539, 1328]","[927, 519, 338, 888, 582, 447, 488, 661, 675, 1600, 514, 1360, 451]","[927, 519, 338, 888, 582, 447, 488, 661, 675, 1600, 514, 1360, 451, 594, 485, 439]","[325, 165, 461, 1328, 439, 440, 539, 594, 1861, 266, 485, 464, 1443, 2145, 1381, 1688, 1385, 705, 512, 1439]",0.0
205,1,10,1,"[378, 135, 1918, 16, 741, 6, 343, 770, 10, 2611, 125, 45, 703, 1042, 219, 1093, 2350, 1454, 1241, 1676]","[10, 1241, 1676]","[378, 135, 1918, 16, 741, 6, 343, 770, 2611, 125, 45, 703, 1042, 219, 1093, 2350, 1454]","[378, 135, 1918, 16, 741, 6, 343, 770, 2611, 125, 45, 703, 1042, 219, 1093, 2350, 1454, 1242, 1676, 670]","[1241, 10, 1676, 749, 670, 662, 175, 27, 218, 421, 715, 1467, 560, 1242, 210, 97, 744, 995, 663, 612]",0.0
