user_id,target_pos,mid_pos,last_pos,original_interactions,items_removed,exclusion_interactions,inclusion_interactions,worst_jac,same_interactions
24,3,49,3,"[677, 1039, 6, 393, 97, 861, 397, 648, 401, 419, 1166, 1313, 777, 901, 264, 44, 187, 587, 670, 604]",[604],"[677, 1039, 6, 393, 97, 861, 397, 648, 401, 419, 1166, 1313, 777, 901, 264, 44, 187, 587, 670]","[677, 1039, 6, 393, 97, 861, 397, 648, 401, 419, 1166, 1313, 777, 901, 264, 44, 187, 587, 670, 604]","[604, 433, 27, 776, 23, 606, 128, 218, 529, 156, 65, 125, 98, 161, 114, 63, 45, 133, 190, 61]",1.0
35,1,227,1,"[530, 168, 1647, 1395, 384, 418, 1629, 774, 141, 694, 1628, 1651, 111, 1612, 1631, 1626, 809, 577, 1643, 1196]",[1196],"[530, 168, 1647, 1395, 384, 418, 1629, 774, 141, 694, 1628, 1651, 111, 1612, 1631, 1626, 809, 577, 1643]","[530, 168, 1647, 1395, 384, 418, 1629, 774, 141, 694, 1628, 1651, 111, 1612, 1631, 1626, 809, 577, 1643, 1196]","[1196, 41, 69, 49, 133, 274, 260, 129, 318, 351, 117, 247, 516, 245, 52, 316, 135, 39, 105, 185]",1.0
35,3,46,3,"[530, 168, 1647, 1395, 384, 418, 1629, 774, 141, 694, 1628, 1651, 111, 1612, 1631, 1626, 809, 577, 1643, 1196]",[1196],"[530, 168, 1647, 1395, 384, 418, 1629, 774, 141, 694, 1628, 1651, 111, 1612, 1631, 1626, 809, 577, 1643]","[530, 168, 1647, 1395, 384, 418, 1629, 774, 141, 694, 1628, 1651, 111, 1612, 1631, 1626, 809, 577, 1643, 1196]","[1196, 45, 117, 744, 185, 125, 670, 152, 337, 49, 133, 24, 39, 105, 68, 129, 245, 52, 260, 247]",1.0
35,5,31,5,"[530, 168, 1647, 1395, 384, 418, 1629, 774, 141, 694, 1628, 1651, 111, 1612, 1631, 1626, 809, 577, 1643, 1196]",[1196],"[530, 168, 1647, 1395, 384, 418, 1629, 774, 141, 694, 1628, 1651, 111, 1612, 1631, 1626, 809, 577, 1643]","[530, 168, 1647, 1395, 384, 418, 1629, 774, 141, 694, 1628, 1651, 111, 1612, 1631, 1626, 809, 577, 1643, 1196]","[630, 322, 548, 178, 1196, 1518, 1530, 662, 487, 612, 634, 200, 566, 207, 771, 421, 175, 560, 171, 767]",1.0
40,5,25,5,"[6, 278, 7, 647, 623, 196, 1249, 645, 188, 127, 1185, 1698, 1467, 1240, 1702, 1699, 990, 1076, 1089, 1548]",[1548],"[6, 278, 7, 647, 623, 196, 1249, 645, 188, 127, 1185, 1698, 1467, 1240, 1702, 1699, 990, 1076, 1089]","[6, 278, 7, 647, 623, 196, 1249, 645, 188, 127, 1185, 1698, 1467, 1240, 1702, 1699, 990, 1076, 1089, 1548]","[1548, 879, 570, 67, 2200, 1103, 1867, 1086, 2137, 1835, 2428, 182, 1109, 1224, 1095, 1866, 1383, 1773, 2542, 1318]",1.0
44,1,10,1,"[14, 756, 30, 219, 97, 897, 848, 1426, 1737, 21, 912, 203, 617, 1067, 720, 190, 386, 167, 206, 738]",[738],"[14, 756, 30, 219, 97, 897, 848, 1426, 1737, 21, 912, 203, 617, 1067, 720, 190, 386, 167, 206]","[14, 756, 30, 219, 97, 897, 848, 1426, 1737, 21, 912, 203, 617, 1067, 720, 190, 386, 167, 206, 738]","[738, 1019, 133, 215, 99, 87, 1059, 61, 556, 120, 433, 620, 134, 529, 63, 1076, 156, 161, 606, 776]",1.0
44,3,15,3,"[14, 756, 30, 219, 97, 897, 848, 1426, 1737, 21, 912, 203, 617, 1067, 720, 190, 386, 167, 206, 738]",[738],"[14, 756, 30, 219, 97, 897, 848, 1426, 1737, 21, 912, 203, 617, 1067, 720, 190, 386, 167, 206]","[14, 756, 30, 219, 97, 897, 848, 1426, 1737, 21, 912, 203, 617, 1067, 720, 190, 386, 167, 206, 738]","[738, 59, 433, 27, 776, 23, 606, 128, 218, 529, 156, 65, 125, 98, 161, 114, 63, 45, 133, 61]",1.0
44,5,61,5,"[14, 756, 30, 219, 97, 897, 848, 1426, 1737, 21, 912, 203, 617, 1067, 720, 190, 386, 167, 206, 738]",[738],"[14, 756, 30, 219, 97, 897, 848, 1426, 1737, 21, 912, 203, 617, 1067, 720, 190, 386, 167, 206]","[14, 756, 30, 219, 97, 897, 848, 1426, 1737, 21, 912, 203, 617, 1067, 720, 190, 386, 167, 206, 738]","[620, 120, 738, 606, 1102, 667, 559, 679, 215, 642, 592, 759, 587, 644, 647, 1019, 841, 645, 755, 768]",1.0
45,5,14,5,"[90, 14, 165, 362, 901, 1660, 1265, 677, 1804, 261, 1802, 1356, 286, 419, 180, 576, 1753, 1088, 1777, 1226]",[1226],"[90, 14, 165, 362, 901, 1660, 1265, 677, 1804, 261, 1802, 1356, 286, 419, 180, 576, 1753, 1088, 1777]","[90, 14, 165, 362, 901, 1660, 1265, 677, 1804, 261, 1802, 1356, 286, 419, 180, 576, 1753, 1088, 1777, 1226]","[1226, 132, 275, 1092, 1222, 794, 1089, 183, 1322, 1432, 1852, 639, 658, 567, 700, 669, 811, 747, 562, 688]",1.0
49,1,66,1,"[536, 468, 35, 33, 31, 1684, 125, 44, 133, 65, 58, 121, 1563, 146, 94, 1879, 1146, 776, 161, 136]",[136],"[536, 468, 35, 33, 31, 1684, 125, 44, 133, 65, 58, 121, 1563, 146, 94, 1879, 1146, 776, 161]","[536, 468, 35, 33, 31, 1684, 125, 44, 133, 65, 58, 121, 1563, 146, 94, 1879, 1146, 776, 161, 136]","[136, 896, 151, 80, 1103, 712, 149, 84, 75, 131, 576, 126, 127, 73, 118, 648, 147, 714, 591, 164]",1.0
49,3,14,3,"[536, 468, 35, 33, 31, 1684, 125, 44, 133, 65, 58, 121, 1563, 146, 94, 1879, 1146, 776, 161, 136]",[58],"[536, 468, 35, 33, 31, 1684, 125, 44, 133, 65, 121, 1563, 146, 94, 1879, 1146, 776, 161, 136]","[536, 468, 35, 33, 31, 1684, 125, 44, 133, 65, 58, 121, 1563, 146, 94, 1879, 1146, 776, 161, 136]","[756, 387, 644, 1042, 212, 1252, 858, 1102, 215, 588, 703, 1019, 386, 211, 206, 1281, 712, 58, 714, 1286]",1.0
49,5,306,5,"[536, 468, 35, 33, 31, 1684, 125, 44, 133, 65, 58, 121, 1563, 146, 94, 1879, 1146, 776, 161, 136]",[136],"[536, 468, 35, 33, 31, 1684, 125, 44, 133, 65, 58, 121, 1563, 146, 94, 1879, 1146, 776, 161]","[536, 468, 35, 33, 31, 1684, 125, 44, 133, 65, 58, 121, 1563, 146, 94, 1879, 1146, 776, 161, 136]","[136, 325, 375, 329, 203, 60, 433, 337, 911, 585, 256, 910, 326, 926, 483, 906, 243, 922, 1119, 912]",1.0
53,7,15,7,"[790, 488, 594, 1303, 467, 1971, 1849, 448, 495, 1975, 1898, 660, 1907, 444, 514, 1960, 1344, 1276, 1418, 450]",[450],"[790, 488, 594, 1303, 467, 1971, 1849, 448, 495, 1975, 1898, 660, 1907, 444, 514, 1960, 1344, 1276, 1418]","[790, 488, 594, 1303, 467, 1971, 1849, 448, 495, 1975, 1898, 660, 1907, 444, 514, 1960, 1344, 1276, 1418, 450]","[450, 1381, 1681, 907, 1402, 2830, 1416, 1328, 641, 512, 451, 1748, 2831, 2334, 1749, 1439, 452, 2744, 1600, 2078]",1.0
58,1,13,1,"[800, 143, 557, 539, 113, 734, 677, 656, 600, 1990, 2017, 559, 533, 1191, 1837, 565, 1723, 1251, 1720, 1049]",[1049],"[800, 143, 557, 539, 113, 734, 677, 656, 600, 1990, 2017, 559, 533, 1191, 1837, 565, 1723, 1251, 1720]","[800, 143, 557, 539, 113, 734, 677, 656, 600, 1990, 2017, 559, 533, 1191, 1837, 565, 1723, 1251, 1720, 1049]","[1049, 955, 908, 1852, 1185, 784, 1022, 700, 1109, 1727, 809, 739, 1867, 402, 567, 1095, 684, 1773, 1092, 1327]",1.0
59,7,31,7,"[166, 1099, 1576, 265, 610, 2044, 377, 1587, 124, 866, 253, 1795, 49, 2041, 566, 2053, 279, 1838, 1923, 171]",[171],"[166, 1099, 1576, 265, 610, 2044, 377, 1587, 124, 866, 253, 1795, 49, 2041, 566, 2053, 279, 1838, 1923]","[166, 1099, 1576, 265, 610, 2044, 377, 1587, 124, 866, 253, 1795, 49, 2041, 566, 2053, 279, 1838, 1923, 171]","[171, 1211, 548, 23, 199, 757, 643, 771, 20, 756, 1299, 16, 634, 178, 184, 601, 14, 204, 207, 176]",1.0
63,5,10,5,"[490, 652, 509, 70, 1691, 318, 335, 407, 871, 899, 928, 874, 867, 185, 123, 256, 1964, 2138, 2134, 612]",[612],"[490, 652, 509, 70, 1691, 318, 335, 407, 871, 899, 928, 874, 867, 185, 123, 256, 1964, 2138, 2134]","[490, 652, 509, 70, 1691, 318, 335, 407, 871, 899, 928, 874, 867, 185, 123, 256, 1964, 2138, 2134, 612]","[612, 744, 49, 63, 61, 187, 190, 114, 6, 210, 715, 27, 98, 23, 133, 218, 128, 65, 45, 125]",1.0
75,3,64,3,"[1095, 1410, 1770, 2197, 1342, 324, 1328, 2196, 939, 1823, 2198, 275, 291, 572, 734, 1178, 663, 133, 1402, 944]",[944],"[1095, 1410, 1770, 2197, 1342, 324, 1328, 2196, 939, 1823, 2198, 275, 291, 572, 734, 1178, 663, 133, 1402]","[1095, 1410, 1770, 2197, 1342, 324, 1328, 2196, 939, 1823, 2198, 275, 291, 572, 734, 1178, 663, 133, 1402, 944]","[944, 152, 165, 318, 260, 40, 245, 306, 49, 906, 60, 52, 243, 281, 530, 129, 438, 39, 168, 86]",1.0
75,5,96,5,"[1095, 1410, 1770, 2197, 1342, 324, 1328, 2196, 939, 1823, 2198, 275, 291, 572, 734, 1178, 663, 133, 1402, 944]",[944],"[1095, 1410, 1770, 2197, 1342, 324, 1328, 2196, 939, 1823, 2198, 275, 291, 572, 734, 1178, 663, 133, 1402]","[1095, 1410, 1770, 2197, 1342, 324, 1328, 2196, 939, 1823, 2198, 275, 291, 572, 734, 1178, 663, 133, 1402, 944]","[944, 165, 535, 789, 528, 351, 177, 619, 21, 318, 344, 471, 244, 222, 317, 185, 516, 538, 336, 1201]",1.0
83,5,27,5,"[353, 791, 509, 70, 318, 2238, 502, 733, 929, 339, 882, 924, 264, 892, 219, 27, 718, 188, 61, 1027]",[1027],"[353, 791, 509, 70, 318, 2238, 502, 733, 929, 339, 882, 924, 264, 892, 219, 27, 718, 188, 61]","[353, 791, 509, 70, 318, 2238, 502, 733, 929, 339, 882, 924, 264, 892, 219, 27, 718, 188, 61, 1027]","[1027, 793, 712, 386, 756, 588, 548, 178, 6, 738, 16, 169, 184, 274, 23, 14, 742, 425, 20, 643]",1.0
83,7,11,7,"[353, 791, 509, 70, 318, 2238, 502, 733, 929, 339, 882, 924, 264, 892, 219, 27, 718, 188, 61, 1027]",[718],"[353, 791, 509, 70, 318, 2238, 502, 733, 929, 339, 882, 924, 264, 892, 219, 27, 188, 61, 1027]","[353, 791, 509, 70, 318, 2238, 502, 733, 929, 339, 882, 924, 264, 892, 219, 27, 718, 188, 61, 1027]","[127, 809, 606, 206, 576, 648, 768, 1342, 742, 777, 607, 674, 569, 515, 679, 718, 559, 623, 574, 657]",1.0
92,1,51,1,"[189, 620, 776, 853, 559, 1301, 1037, 1086, 1177, 111, 121, 1214, 80, 588, 1173, 474, 1869, 1146, 1890, 1064]",[1064],"[189, 620, 776, 853, 559, 1301, 1037, 1086, 1177, 111, 121, 1214, 80, 588, 1173, 474, 1869, 1146, 1890]","[189, 620, 776, 853, 559, 1301, 1037, 1086, 1177, 111, 121, 1214, 80, 588, 1173, 474, 1869, 1146, 1890, 1064]","[1064, 850, 196, 149, 203, 87, 147, 59, 837, 134, 606, 131, 1103, 73, 1085, 648, 127, 576, 126, 777]",1.0
92,3,145,3,"[189, 620, 776, 853, 559, 1301, 1037, 1086, 1177, 111, 121, 1214, 80, 588, 1173, 474, 1869, 1146, 1890, 1064]",[1064],"[189, 620, 776, 853, 559, 1301, 1037, 1086, 1177, 111, 121, 1214, 80, 588, 1173, 474, 1869, 1146, 1890]","[189, 620, 776, 853, 559, 1301, 1037, 1086, 1177, 111, 121, 1214, 80, 588, 1173, 474, 1869, 1146, 1890, 1064]","[1064, 181, 1138, 1382, 837, 1185, 108, 158, 73, 850, 147, 648, 1085, 164, 1089, 576, 131, 591, 777, 1103]",1.0
95,1,20,1,"[125, 257, 189, 79, 896, 135, 177, 117, 383, 172, 863, 734, 337, 946, 24, 367, 492, 438, 39, 289]",[289],"[125, 257, 189, 79, 896, 135, 177, 117, 383, 172, 863, 734, 337, 946, 24, 367, 492, 438, 39]","[125, 257, 189, 79, 896, 135, 177, 117, 383, 172, 863, 734, 337, 946, 24, 367, 492, 438, 39, 289]","[289, 97, 995, 245, 27, 433, 252, 897, 161, 190, 218, 744, 715, 98, 323, 156, 133, 63, 539, 377]",1.0
97,1,27,1,"[97, 1518, 2050, 695, 1636, 709, 986, 694, 2310, 1632, 322, 682, 1232, 611, 727, 649, 737, 1609, 724, 122]",[122],"[97, 1518, 2050, 695, 1636, 709, 986, 694, 2310, 1632, 322, 682, 1232, 611, 727, 649, 737, 1609, 724]","[97, 1518, 2050, 695, 1636, 709, 986, 694, 2310, 1632, 322, 682, 1232, 611, 727, 649, 737, 1609, 724, 122]","[122, 630, 1238, 1254, 237, 160, 561, 666, 175, 1530, 2012, 1848, 137, 1196, 64, 1731, 62, 662, 112, 102]",1.0
102,5,80,5,"[353, 185, 950, 318, 525, 44, 333, 899, 219, 27, 1567, 1070, 320, 559, 1407, 1731, 663, 13, 738, 2328]",[2328],"[353, 185, 950, 318, 525, 44, 333, 899, 219, 27, 1567, 1070, 320, 559, 1407, 1731, 663, 13, 738]","[353, 185, 950, 318, 525, 44, 333, 899, 219, 27, 1567, 1070, 320, 559, 1407, 1731, 663, 13, 738, 2328]","[2328, 149, 129, 730, 245, 60, 168, 284, 397, 117, 568, 40, 165, 124, 439, 265, 281, 172, 438, 28]",1.0
107,3,16,3,"[612, 744, 322, 999, 175, 598, 1922, 62, 2091, 2304, 217, 2084, 965, 47, 15, 1299, 1155, 101, 2337, 2234]",[2234],"[612, 744, 322, 999, 175, 598, 1922, 62, 2091, 2304, 217, 2084, 965, 47, 15, 1299, 1155, 101, 2337]","[612, 744, 322, 999, 175, 598, 1922, 62, 2091, 2304, 217, 2084, 965, 47, 15, 1299, 1155, 101, 2337, 2234]","[2234, 1019, 152, 128, 215, 1229, 218, 386, 756, 206, 387, 79, 587, 187, 712, 588, 58, 214, 211, 140]",1.0
127,1,86,1,"[2447, 2325, 268, 432, 994, 950, 2065, 2446, 1651, 2448, 2444, 524, 923, 895, 254, 1106, 2451, 749, 434, 487]",[487],"[2447, 2325, 268, 432, 994, 950, 2065, 2446, 1651, 2448, 2444, 524, 923, 895, 254, 1106, 2451, 749, 434]","[2447, 2325, 268, 432, 994, 950, 2065, 2446, 1651, 2448, 2444, 524, 923, 895, 254, 1106, 2451, 749, 434, 487]","[487, 98, 10, 644, 377, 587, 133, 65, 23, 125, 218, 27, 715, 45, 995, 210, 744, 612, 97, 663]",1.0
129,1,24,1,"[1113, 147, 896, 335, 383, 316, 244, 52, 247, 1578, 230, 1902, 644, 742, 1016, 703, 587, 386, 193, 186]",[186],"[1113, 147, 896, 335, 383, 316, 244, 52, 247, 1578, 230, 1902, 644, 742, 1016, 703, 587, 386, 193]","[1113, 147, 896, 335, 383, 316, 244, 52, 247, 1578, 230, 1902, 644, 742, 1016, 703, 587, 386, 193, 186]","[186, 79, 121, 606, 206, 156, 134, 118, 648, 203, 151, 126, 127, 265, 320, 59, 149, 844, 196, 167]",1.0
129,3,42,3,"[1113, 147, 896, 335, 383, 316, 244, 52, 247, 1578, 230, 1902, 644, 742, 1016, 703, 587, 386, 193, 186]",[186],"[1113, 147, 896, 335, 383, 316, 244, 52, 247, 1578, 230, 1902, 644, 742, 1016, 703, 587, 386, 193]","[1113, 147, 896, 335, 383, 316, 244, 52, 247, 1578, 230, 1902, 644, 742, 1016, 703, 587, 386, 193, 186]","[186, 190, 127, 844, 434, 134, 161, 121, 433, 63, 91, 126, 59, 152, 79, 118, 149, 265, 151, 196]",1.0
129,5,29,5,"[1113, 147, 896, 335, 383, 316, 244, 52, 247, 1578, 230, 1902, 644, 742, 1016, 703, 587, 386, 193, 186]",[186],"[1113, 147, 896, 335, 383, 316, 244, 52, 247, 1578, 230, 1902, 644, 742, 1016, 703, 587, 386, 193]","[1113, 147, 896, 335, 383, 316, 244, 52, 247, 1578, 230, 1902, 644, 742, 1016, 703, 587, 386, 193, 186]","[186, 438, 149, 129, 157, 281, 63, 152, 588, 168, 245, 114, 93, 195, 40, 187, 60, 79, 172, 124]",1.0
129,7,13,7,"[1113, 147, 896, 335, 383, 316, 244, 52, 247, 1578, 230, 1902, 644, 742, 1016, 703, 587, 386, 193, 186]",[1113],"[147, 896, 335, 383, 316, 244, 52, 247, 1578, 230, 1902, 644, 742, 1016, 703, 587, 386, 193, 186]","[1113, 147, 896, 335, 383, 316, 244, 52, 247, 1578, 230, 1902, 644, 742, 1016, 703, 587, 386, 193, 186]","[1243, 843, 1113, 1134, 1102, 645, 768, 1337, 1082, 181, 197, 676, 1157, 1042, 1020, 858, 679, 841, 206, 849]",1.0
130,5,10,5,"[435, 49, 214, 1081, 1229, 100, 187, 65, 215, 749, 434, 91, 209, 63, 529, 151, 1019, 1069, 1004, 542]",[542],"[435, 49, 214, 1081, 1229, 100, 187, 65, 215, 749, 434, 91, 209, 63, 529, 151, 1019, 1069, 1004]","[435, 49, 214, 1081, 1229, 100, 187, 65, 215, 749, 434, 91, 209, 63, 529, 151, 1019, 1069, 1004, 542]","[542, 117, 149, 59, 265, 128, 152, 218, 23, 433, 156, 93, 45, 125, 61, 161, 133, 98, 114, 190]",1.0
130,7,10,7,"[435, 49, 214, 1081, 1229, 100, 187, 65, 215, 749, 434, 91, 209, 63, 529, 151, 1019, 1069, 1004, 542]",[529],"[435, 49, 214, 1081, 1229, 100, 187, 65, 215, 749, 434, 91, 209, 63, 151, 1019, 1069, 1004, 542]","[435, 49, 214, 1081, 1229, 100, 187, 65, 215, 749, 434, 91, 209, 63, 529, 151, 1019, 1069, 1004, 542]","[45, 677, 156, 386, 738, 210, 715, 529, 212, 218, 97, 206, 642, 645, 768, 647, 588, 644, 841, 587]",1.0
133,3,122,3,"[525, 1439, 923, 901, 2422, 888, 926, 534, 1172, 545, 874, 877, 364, 913, 899, 111, 905, 988, 1688, 1106]",[1106],"[525, 1439, 923, 901, 2422, 888, 926, 534, 1172, 545, 874, 877, 364, 913, 899, 111, 905, 988, 1688]","[525, 1439, 923, 901, 2422, 888, 926, 534, 1172, 545, 874, 877, 364, 913, 899, 111, 905, 988, 1688, 1106]","[1106, 52, 518, 516, 284, 85, 16, 510, 317, 260, 4, 351, 245, 532, 316, 105, 185, 69, 832, 500]",1.0
137,1,27,1,"[281, 539, 1088, 483, 924, 884, 1561, 1107, 383, 110, 239, 397, 377, 156, 433, 260, 398, 917, 417, 1301]",[1301],"[281, 539, 1088, 483, 924, 884, 1561, 1107, 383, 110, 239, 397, 377, 156, 433, 260, 398, 917, 417]","[281, 539, 1088, 483, 924, 884, 1561, 1107, 383, 110, 239, 397, 377, 156, 433, 260, 398, 917, 417, 1301]","[1301, 93, 59, 27, 776, 23, 606, 128, 218, 529, 65, 125, 98, 161, 114, 63, 45, 133, 190, 61]",1.0
137,7,22,7,"[281, 539, 1088, 483, 924, 884, 1561, 1107, 383, 110, 239, 397, 377, 156, 433, 260, 398, 917, 417, 1301]",[1301],"[281, 539, 1088, 483, 924, 884, 1561, 1107, 383, 110, 239, 397, 377, 156, 433, 260, 398, 917, 417]","[281, 539, 1088, 483, 924, 884, 1561, 1107, 383, 110, 239, 397, 377, 156, 433, 260, 398, 917, 417, 1301]","[1301, 168, 568, 438, 135, 93, 129, 114, 65, 152, 265, 125, 133, 49, 23, 165, 190, 41, 117, 172]",1.0
146,1,16,1,"[2122, 1023, 903, 2072, 492, 65, 1404, 2251, 137, 465, 730, 386, 426, 2532, 203, 292, 983, 1238, 1447, 1589]",[1589],"[2122, 1023, 903, 2072, 492, 65, 1404, 2251, 137, 465, 730, 386, 426, 2532, 203, 292, 983, 1238, 1447]","[2122, 1023, 903, 2072, 492, 65, 1404, 2251, 137, 465, 730, 386, 426, 2532, 203, 292, 983, 1238, 1447, 1589]","[1589, 1, 125, 435, 52, 106, 560, 339, 663, 767, 630, 154, 720, 612, 670, 322, 175, 662, 10, 421]",1.0
146,5,25,5,"[2122, 1023, 903, 2072, 492, 65, 1404, 2251, 137, 465, 730, 386, 426, 2532, 203, 292, 983, 1238, 1447, 1589]",[1589],"[2122, 1023, 903, 2072, 492, 65, 1404, 2251, 137, 465, 730, 386, 426, 2532, 203, 292, 983, 1238, 1447]","[2122, 1023, 903, 2072, 492, 65, 1404, 2251, 137, 465, 730, 386, 426, 2532, 203, 292, 983, 1238, 1447, 1589]","[1589, 749, 670, 662, 175, 27, 218, 421, 125, 715, 1467, 560, 45, 1242, 210, 97, 744, 995, 663, 612]",1.0
146,7,37,7,"[2122, 1023, 903, 2072, 492, 65, 1404, 2251, 137, 465, 730, 386, 426, 2532, 203, 292, 983, 1238, 1447, 1589]",[1238],"[2122, 1023, 903, 2072, 492, 65, 1404, 2251, 137, 465, 730, 386, 426, 2532, 203, 292, 983, 1447, 1589]","[2122, 1023, 903, 2072, 492, 65, 1404, 2251, 137, 465, 730, 386, 426, 2532, 203, 292, 983, 1238, 1447, 1589]","[662, 986, 630, 2301, 1454, 1254, 102, 339, 122, 1457, 1452, 961, 560, 1241, 1284, 2233, 1450, 1451, 1238, 1232]",1.0
147,3,10,3,"[67, 125, 471, 2034, 148, 257, 168, 135, 407, 2537, 530, 149, 973, 679, 527, 1257, 517, 542, 388, 861]",[861],"[67, 125, 471, 2034, 148, 257, 168, 135, 407, 2537, 530, 149, 973, 679, 527, 1257, 517, 542, 388]","[67, 125, 471, 2034, 148, 257, 168, 135, 407, 2537, 530, 149, 973, 679, 527, 1257, 517, 542, 388, 861]","[861, 190, 34, 52, 117, 534, 6, 105, 536, 207, 382, 185, 5, 832, 41, 51, 500, 69, 238, 532]",1.0
