user_id,target_pos,mid_pos,last_pos,original_interactions,items_removed,exclusion_interactions,inclusion_interactions,worst_jac,same_interactions
22,3,12,1,"[73, 128, 161, 187, 215, 567, 623, 668, 732, 739, 742, 776, 1064, 1102, 1150, 1175, 1183, 1207, 1222, 1224]",[1183],"[73, 128, 161, 187, 215, 567, 623, 668, 732, 739, 742, 776, 1064, 1102, 1150, 1175, 1207, 1222, 1224]","[73, 128, 161, 187, 215, 567, 623, 668, 732, 739, 742, 776, 1064, 1102, 1150, 1175, 1207, 1222, 1224, 1183]","[1183, 93, 45, 281, 117, 125, 98, 133, 152, 68, 105, 49, 260, 247, 39, 24, 245, 168, 52, 129]",0.0
23,5,47,1,"[39, 91, 152, 203, 324, 378, 462, 520, 602, 719, 948, 958, 1054, 1159, 1246, 1254, 1259, 1267, 1272, 1284]",[1267],"[39, 91, 152, 203, 324, 378, 462, 520, 602, 719, 948, 958, 1054, 1159, 1246, 1254, 1259, 1272, 1284]","[39, 91, 152, 203, 324, 378, 462, 520, 602, 719, 948, 958, 1054, 1159, 1246, 1254, 1259, 1272, 1284, 1267]","[1267, 1, 125, 435, 52, 106, 560, 339, 663, 767, 630, 154, 720, 612, 670, 322, 175, 662, 10, 421]",0.0
24,5,11,3,"[6, 44, 97, 187, 264, 393, 397, 401, 419, 587, 604, 648, 670, 677, 777, 861, 901, 1039, 1166, 1313]",[861],"[6, 44, 97, 187, 264, 393, 397, 401, 419, 587, 604, 648, 670, 677, 777, 901, 1039, 1166, 1313]","[6, 44, 97, 187, 264, 393, 397, 401, 419, 587, 604, 648, 670, 677, 777, 901, 1039, 1166, 1313, 1385]","[861, 1385, 582, 522, 383, 984, 488, 815, 1346, 568, 1257, 1360, 1366, 829, 1195, 1339, 730, 691, 640, 577]",0.0
26,1,11,1,"[4, 11, 15, 83, 140, 216, 391, 581, 657, 930, 1024, 1059, 1191, 1277, 1320, 1339, 1350, 1353, 1408, 1426]","[83, 1350]","[4, 11, 15, 140, 216, 391, 581, 657, 930, 1024, 1059, 1191, 1277, 1320, 1339, 1353, 1408, 1426]","[4, 11, 15, 140, 216, 391, 581, 657, 930, 1024, 1059, 1191, 1277, 1320, 1339, 1353, 1408, 1426, 83]","[83, 1350, 148, 201, 568, 766, 425, 1420, 53, 211, 466, 1235, 1309, 205, 793, 1150, 926, 524, 429, 800]",0.0
26,3,12,0,"[4, 11, 15, 83, 140, 216, 391, 581, 657, 930, 1024, 1059, 1191, 1277, 1320, 1339, 1350, 1353, 1408, 1426]",[1059],"[4, 11, 15, 83, 140, 216, 391, 581, 657, 930, 1024, 1191, 1277, 1320, 1339, 1350, 1353, 1408, 1426]","[4, 11, 15, 83, 140, 216, 391, 581, 657, 930, 1024, 1191, 1277, 1320, 1339, 1350, 1353, 1408, 1426, 1059]","[1059, 215, 756, 118, 793, 79, 265, 425, 587, 1019, 58, 676, 714, 712, 211, 187, 588, 386, 206, 387]",0.0
26,5,10,0,"[4, 11, 15, 83, 140, 216, 391, 581, 657, 930, 1024, 1059, 1191, 1277, 1320, 1339, 1350, 1353, 1408, 1426]",[1024],"[4, 11, 15, 83, 140, 216, 391, 581, 657, 930, 1059, 1191, 1277, 1320, 1339, 1350, 1353, 1408, 1426]","[4, 11, 15, 83, 140, 216, 391, 581, 657, 930, 1059, 1191, 1277, 1320, 1339, 1350, 1353, 1408, 1426, 415]","[1024, 1302, 716, 386, 415, 568, 730, 793, 772, 397, 742, 201, 636, 1039, 609, 208, 425, 46, 420, 427]",0.0
26,7,10,3,"[4, 11, 15, 83, 140, 216, 391, 581, 657, 930, 1024, 1059, 1191, 1277, 1320, 1339, 1350, 1353, 1408, 1426]",[930],"[4, 11, 15, 83, 140, 216, 391, 581, 657, 1024, 1059, 1191, 1277, 1320, 1339, 1350, 1353, 1408, 1426]","[4, 11, 15, 83, 140, 216, 391, 581, 657, 1024, 1059, 1191, 1277, 1320, 1339, 1350, 1353, 1408, 1426, 930]","[930, 274, 114, 190, 98, 210, 643, 744, 663, 20, 715, 128, 133, 97, 65, 218, 45, 23, 125, 27]",0.0
28,3,15,1,"[41, 56, 83, 97, 106, 171, 218, 377, 383, 417, 543, 609, 724, 727, 1062, 1065, 1211, 1459, 1462, 1463]","[609, 1211]","[41, 56, 83, 97, 106, 171, 218, 377, 383, 417, 543, 724, 727, 1062, 1065, 1459, 1462, 1463]","[41, 56, 83, 97, 106, 171, 218, 377, 383, 417, 543, 724, 727, 1062, 1065, 1459, 1462, 1463, 1451]","[609, 1211, 1451, 3, 1765, 1510, 1279, 77, 122, 1449, 1466, 1455, 586, 1583, 1196, 1452, 646, 649, 1261, 1504]",0.0
28,7,12,5,"[41, 56, 83, 97, 106, 171, 218, 377, 383, 417, 543, 609, 724, 727, 1062, 1065, 1211, 1459, 1462, 1463]",[417],"[41, 56, 83, 97, 106, 171, 218, 377, 383, 543, 609, 724, 727, 1062, 1065, 1211, 1459, 1462, 1463]","[41, 56, 83, 97, 106, 171, 218, 377, 383, 543, 609, 724, 727, 1062, 1065, 1211, 1459, 1462, 1463, 2228]","[417, 2228, 1863, 38, 415, 2221, 404, 3, 1645, 1632, 722, 1461, 2042, 2044, 1576, 650, 1762, 1532, 12, 1624]",0.0
29,3,11,1,"[114, 118, 196, 211, 212, 214, 215, 223, 387, 434, 616, 647, 703, 729, 1072, 1469, 1473, 1475, 1480, 1482]","[211, 214, 1480]","[114, 118, 196, 212, 215, 223, 387, 434, 616, 647, 703, 729, 1072, 1469, 1473, 1475, 1482]","[114, 118, 196, 212, 215, 223, 387, 434, 616, 647, 703, 729, 1072, 1469, 1473, 1475, 1482, 211]","[211, 1480, 214, 206, 7, 100, 200, 140, 58, 749, 1020, 216, 1476, 976, 1069, 1114, 1070, 1023, 217, 1155]",0.0
29,5,12,1,"[114, 118, 196, 211, 212, 214, 215, 223, 387, 434, 616, 647, 703, 729, 1072, 1469, 1473, 1475, 1480, 1482]",[1480],"[114, 118, 196, 211, 212, 214, 215, 223, 387, 434, 616, 647, 703, 729, 1072, 1469, 1473, 1475, 1482]","[114, 118, 196, 211, 212, 214, 215, 223, 387, 434, 616, 647, 703, 729, 1072, 1469, 1473, 1475, 1482, 1480]","[1480, 1272, 749, 670, 1019, 152, 128, 1229, 218, 386, 756, 206, 217, 79, 587, 187, 712, 588, 58, 140]",0.0
31,3,10,3,"[84, 85, 190, 275, 518, 535, 615, 626, 643, 677, 689, 732, 778, 833, 934, 1257, 1281, 1305, 1492, 1520]","[85, 1520]","[84, 190, 275, 518, 535, 615, 626, 643, 677, 689, 732, 778, 833, 934, 1257, 1281, 1305, 1492]","[84, 190, 275, 518, 535, 615, 626, 643, 677, 689, 732, 778, 833, 934, 1257, 1281, 1305, 1492, 1520]","[1520, 85, 548, 199, 1229, 176, 793, 178, 184, 218, 58, 206, 14, 20, 187, 211, 588, 386, 712, 756]",0.0
31,7,15,4,"[84, 85, 190, 275, 518, 535, 615, 626, 643, 677, 689, 732, 778, 833, 934, 1257, 1281, 1305, 1492, 1520]",[1492],"[84, 85, 190, 275, 518, 535, 615, 626, 643, 677, 689, 732, 778, 833, 934, 1257, 1281, 1305, 1520]","[84, 85, 190, 275, 518, 535, 615, 626, 643, 677, 689, 732, 778, 833, 934, 1257, 1281, 1305, 1520, 1497]","[1492, 170, 2926, 2697, 1499, 2314, 1497, 2306, 3126, 3163, 3024, 2105, 1512, 2711, 2524, 2514, 3208, 3282, 2722, 3216]",0.0
33,3,16,1,"[93, 160, 279, 410, 428, 434, 554, 587, 615, 636, 682, 712, 767, 948, 991, 1009, 1235, 1287, 1477, 1565]",[948],"[93, 160, 279, 410, 428, 434, 554, 587, 615, 636, 682, 712, 767, 991, 1009, 1235, 1287, 1477, 1565]","[93, 160, 279, 410, 428, 434, 554, 587, 615, 636, 682, 712, 767, 991, 1009, 1235, 1287, 1477, 1565, 948]","[948, 1254, 1005, 965, 205, 1112, 601, 604, 322, 15, 869, 1006, 1150, 1116, 595, 432, 1536, 1131, 1159, 1132]",0.0
33,5,12,0,"[93, 160, 279, 410, 428, 434, 554, 587, 615, 636, 682, 712, 767, 948, 991, 1009, 1235, 1287, 1477, 1565]",[1235],"[93, 160, 279, 410, 428, 434, 554, 587, 615, 636, 682, 712, 767, 948, 991, 1009, 1287, 1477, 1565]","[93, 160, 279, 410, 428, 434, 554, 587, 615, 636, 682, 712, 767, 948, 991, 1009, 1287, 1477, 1565, 377]","[1235, 63, 377, 738, 539, 644, 677, 749, 125, 45, 612, 23, 218, 715, 210, 744, 995, 27, 663, 97]",0.0
33,7,13,0,"[93, 160, 279, 410, 428, 434, 554, 587, 615, 636, 682, 712, 767, 948, 991, 1009, 1235, 1287, 1477, 1565]",[682],"[93, 160, 279, 410, 428, 434, 554, 587, 615, 636, 712, 767, 948, 991, 1009, 1235, 1287, 1477, 1565]","[93, 160, 279, 410, 428, 434, 554, 587, 615, 636, 712, 767, 948, 991, 1009, 1235, 1287, 1477, 1565, 682]","[682, 610, 1587, 415, 140, 421, 1467, 42, 154, 695, 106, 43, 10, 48, 766, 53, 175, 662, 13, 694]",0.0
34,3,24,1,"[4, 8, 92, 145, 149, 181, 222, 376, 507, 553, 559, 577, 605, 693, 730, 1043, 1219, 1257, 1339, 1501]",[559],"[4, 8, 92, 145, 149, 181, 222, 376, 507, 553, 577, 605, 693, 730, 1043, 1219, 1257, 1339, 1501]","[4, 8, 92, 145, 149, 181, 222, 376, 507, 553, 577, 605, 693, 730, 1043, 1219, 1257, 1339, 1501, 984]","[559, 984, 165, 401, 177, 815, 397, 658, 90, 522, 826, 336, 794, 568, 535, 275, 538, 557, 901, 872]",0.0
34,5,13,3,"[4, 8, 92, 145, 149, 181, 222, 376, 507, 553, 559, 577, 605, 693, 730, 1043, 1219, 1257, 1339, 1501]",[222],"[4, 8, 92, 145, 149, 181, 376, 507, 553, 559, 577, 605, 693, 730, 1043, 1219, 1257, 1339, 1501]","[4, 8, 92, 145, 149, 181, 376, 507, 553, 559, 577, 605, 693, 730, 1043, 1219, 1257, 1339, 1501, 383]","[383, 746, 829, 21, 640, 535, 180, 275, 90, 901, 291, 222, 794, 568, 691, 401, 538, 397, 336, 522]",0.0
34,7,11,4,"[4, 8, 92, 145, 149, 181, 222, 376, 507, 553, 559, 577, 605, 693, 730, 1043, 1219, 1257, 1339, 1501]",[507],"[4, 8, 92, 145, 149, 181, 222, 376, 553, 559, 577, 605, 693, 730, 1043, 1219, 1257, 1339, 1501]","[4, 8, 92, 145, 149, 181, 222, 376, 553, 559, 577, 605, 693, 730, 1043, 1219, 1257, 1339, 1501, 165]","[507, 291, 284, 165, 522, 397, 568, 872, 732, 658, 336, 535, 567, 538, 90, 794, 275, 901, 1334, 1182]",0.0
36,5,24,5,"[128, 189, 212, 214, 241, 255, 429, 466, 496, 670, 809, 922, 932, 933, 959, 1286, 1296, 1381, 1661, 1670]",[1661],"[128, 189, 212, 214, 241, 255, 429, 466, 496, 670, 809, 922, 932, 933, 959, 1286, 1296, 1381, 1670]","[128, 189, 212, 214, 241, 255, 429, 466, 496, 670, 809, 922, 932, 933, 959, 1286, 1296, 1381, 1670, 667]","[1661, 215, 667, 1102, 755, 738, 606, 1019, 587, 763, 768, 529, 841, 620, 120, 644, 1134, 642, 647, 645]",0.0
40,7,25,2,"[6, 7, 127, 188, 196, 278, 623, 645, 647, 990, 1076, 1089, 1185, 1240, 1249, 1467, 1548, 1698, 1699, 1702]",[1467],"[6, 7, 127, 188, 196, 278, 623, 645, 647, 990, 1076, 1089, 1185, 1240, 1249, 1548, 1698, 1699, 1702]","[6, 7, 127, 188, 196, 278, 623, 645, 647, 990, 1076, 1089, 1185, 1240, 1249, 1548, 1698, 1699, 1702, 1467]","[1467, 1476, 1042, 1281, 714, 206, 676, 1275, 1020, 1102, 387, 1157, 197, 858, 1074, 1372, 1659, 2293, 1073, 1337]",0.0
42,7,10,3,"[7, 125, 151, 160, 176, 187, 192, 210, 211, 214, 386, 670, 740, 844, 1038, 1177, 1711, 1712, 1717, 1723]",[740],"[7, 125, 151, 160, 176, 187, 192, 210, 211, 214, 386, 670, 844, 1038, 1177, 1711, 1712, 1717, 1723]","[7, 125, 151, 160, 176, 187, 192, 210, 211, 214, 386, 670, 844, 1038, 1177, 1711, 1712, 1717, 1723, 127]","[740, 59, 87, 131, 147, 149, 127, 134, 1076, 126, 73, 1103, 164, 591, 588, 837, 777, 1085, 648, 576]",0.0
44,3,58,1,"[14, 21, 30, 97, 167, 190, 203, 206, 219, 386, 617, 720, 738, 756, 848, 897, 912, 1067, 1426, 1737]",[912],"[14, 21, 30, 97, 167, 190, 203, 206, 219, 386, 617, 720, 738, 756, 848, 897, 1067, 1426, 1737]","[14, 21, 30, 97, 167, 190, 203, 206, 219, 386, 617, 720, 738, 756, 848, 897, 1067, 1426, 1737, 741]","[591, 94, 149, 118, 556, 741, 87, 1076, 256, 776, 156, 126, 433, 912, 1119, 189, 648, 376, 223, 910]",0.0
44,7,12,5,"[14, 21, 30, 97, 167, 190, 203, 206, 219, 386, 617, 720, 738, 756, 848, 897, 912, 1067, 1426, 1737]",[1067],"[14, 21, 30, 97, 167, 190, 203, 206, 219, 386, 617, 720, 738, 756, 848, 897, 912, 1426, 1737]","[14, 21, 30, 97, 167, 190, 203, 206, 219, 386, 617, 720, 738, 756, 848, 897, 912, 1426, 1737, 375]","[1067, 205, 1006, 1119, 1180, 716, 375, 210, 1112, 1132, 601, 214, 1131, 1536, 869, 1159, 1150, 595, 1116, 432]",0.0
48,5,11,3,"[132, 146, 562, 566, 710, 906, 969, 1092, 1150, 1191, 1254, 1260, 1298, 1347, 1392, 1403, 1418, 1461, 1773, 1864]",[1403],"[132, 146, 562, 566, 710, 906, 969, 1092, 1150, 1191, 1254, 1260, 1298, 1347, 1392, 1418, 1461, 1773, 1864]","[132, 146, 562, 566, 710, 906, 969, 1092, 1150, 1191, 1254, 1260, 1298, 1347, 1392, 1418, 1461, 1773, 1864, 1516]","[1403, 2889, 852, 1509, 2662, 782, 1516, 779, 1796, 2981, 580, 1853, 740, 2666, 1768, 2742, 2895, 1770, 655, 2343]",0.0
48,7,10,6,"[132, 146, 562, 566, 710, 906, 969, 1092, 1150, 1191, 1254, 1260, 1298, 1347, 1392, 1403, 1418, 1461, 1773, 1864]",[1260],"[132, 146, 562, 566, 710, 906, 969, 1092, 1150, 1191, 1254, 1298, 1347, 1392, 1403, 1418, 1461, 1773, 1864]","[132, 146, 562, 566, 710, 906, 969, 1092, 1150, 1191, 1254, 1298, 1347, 1392, 1403, 1418, 1461, 1773, 1864, 1251]","[1076, 1260, 1251, 1064, 556, 1199, 99, 108, 684, 1095, 1716, 1030, 565, 1724, 1210, 1104, 1656, 1727, 1185, 1054]",0.0
49,7,10,4,"[31, 33, 35, 44, 58, 65, 94, 121, 125, 133, 136, 146, 161, 468, 536, 776, 1146, 1563, 1684, 1879]",[146],"[31, 33, 35, 44, 58, 65, 94, 121, 125, 133, 136, 161, 468, 536, 776, 1146, 1563, 1684, 1879]","[31, 33, 35, 44, 58, 65, 94, 121, 125, 133, 136, 161, 468, 536, 776, 1146, 1563, 1684, 1879, 747]","[146, 747, 397, 164, 291, 826, 336, 811, 557, 538, 522, 90, 139, 567, 658, 275, 794, 901, 535, 1432]",0.0
52,7,29,0,"[59, 80, 84, 121, 126, 147, 158, 161, 190, 203, 223, 434, 513, 591, 652, 838, 851, 900, 1869, 1890]",[900],"[59, 80, 84, 121, 126, 147, 158, 161, 190, 203, 223, 434, 513, 591, 652, 838, 851, 1869, 1890]","[59, 80, 84, 121, 126, 147, 158, 161, 190, 203, 223, 434, 513, 591, 652, 838, 851, 1869, 1890, 900]","[900, 1136, 455, 937, 878, 232, 328, 930, 789, 874, 509, 791, 867, 877, 95, 353, 892, 70, 502, 920]",0.0
53,3,22,1,"[444, 448, 450, 467, 488, 495, 514, 594, 660, 790, 1276, 1303, 1344, 1418, 1849, 1898, 1907, 1960, 1971, 1975]",[1907],"[444, 448, 450, 467, 488, 495, 514, 594, 660, 790, 1276, 1303, 1344, 1418, 1849, 1898, 1960, 1971, 1975]","[444, 448, 450, 467, 488, 495, 514, 594, 660, 790, 1276, 1303, 1344, 1418, 1849, 1898, 1960, 1971, 1975, 266]","[1907, 2744, 859, 845, 1861, 266, 485, 464, 1443, 927, 2145, 1381, 582, 1688, 1385, 705, 888, 512, 519, 1439]",0.0
53,5,12,3,"[444, 448, 450, 467, 488, 495, 514, 594, 660, 790, 1276, 1303, 1344, 1418, 1849, 1898, 1907, 1960, 1971, 1975]",[1907],"[444, 448, 450, 467, 488, 495, 514, 594, 660, 790, 1276, 1303, 1344, 1418, 1849, 1898, 1960, 1971, 1975]","[444, 448, 450, 467, 488, 495, 514, 594, 660, 790, 1276, 1303, 1344, 1418, 1849, 1898, 1960, 1971, 1975, 1907]","[1907, 829, 641, 397, 1385, 1360, 512, 1999, 485, 577, 582, 1341, 730, 92, 1681, 1408, 1407, 239, 482, 472]",0.0
53,7,14,5,"[444, 448, 450, 467, 488, 495, 514, 594, 660, 790, 1276, 1303, 1344, 1418, 1849, 1898, 1907, 1960, 1971, 1975]",[1907],"[444, 448, 450, 467, 488, 495, 514, 594, 660, 790, 1276, 1303, 1344, 1418, 1849, 1898, 1960, 1971, 1975]","[444, 448, 450, 467, 488, 495, 514, 594, 660, 790, 1276, 1303, 1344, 1418, 1849, 1898, 1960, 1971, 1975, 508]","[1907, 508, 1385, 582, 1439, 905, 1401, 705, 519, 440, 2744, 473, 485, 927, 1593, 482, 512, 472, 1381, 2094]",0.0
58,7,10,7,"[113, 143, 533, 539, 557, 559, 565, 600, 656, 677, 734, 800, 1049, 1191, 1251, 1720, 1723, 1837, 1990, 2017]","[113, 1837]","[143, 533, 539, 557, 559, 565, 600, 656, 677, 734, 800, 1049, 1191, 1251, 1720, 1723, 1990, 2017]","[143, 533, 539, 557, 559, 565, 600, 656, 677, 734, 800, 1049, 1191, 1251, 1720, 1723, 1990, 2017, 1837]","[113, 1837, 1716, 1104, 134, 1102, 763, 1260, 620, 99, 108, 556, 1724, 606, 1076, 1675, 1727, 1656, 1185, 1210]",0.0
59,3,93,0,"[49, 124, 166, 171, 253, 265, 279, 377, 566, 610, 866, 1099, 1576, 1587, 1795, 1838, 1923, 2041, 2044, 2053]",[2044],"[49, 124, 166, 171, 253, 265, 279, 377, 566, 610, 866, 1099, 1576, 1587, 1795, 1838, 1923, 2041, 2053]","[49, 124, 166, 171, 253, 265, 279, 377, 566, 610, 866, 1099, 1576, 1587, 1795, 1838, 1923, 2041, 2053, 2044]","[2044, 322, 597, 284, 391, 38, 47, 1532, 604, 727, 11, 609, 420, 10, 427, 9, 3, 46, 415, 15]",0.0
59,7,10,1,"[49, 124, 166, 171, 253, 265, 279, 377, 566, 610, 866, 1099, 1576, 1587, 1795, 1838, 1923, 2041, 2044, 2053]",[49],"[124, 166, 171, 253, 265, 279, 377, 566, 610, 866, 1099, 1576, 1587, 1795, 1838, 1923, 2041, 2044, 2053]","[124, 166, 171, 253, 265, 279, 377, 566, 610, 866, 1099, 1576, 1587, 1795, 1838, 1923, 2041, 2044, 2053, 598]","[49, 598, 697, 724, 612, 1518, 798, 727, 1765, 634, 1002, 771, 757, 632, 1530, 767, 601, 563, 1196, 618]",0.0
