user_id,target_pos,mid_pos,last_pos,original_interactions,items_removed,exclusion_interactions,inclusion_interactions,worst_jac,same_interactions
10,3,10,6,"[539, 734, 647, 759, 742, 20, 592, 569, 563, 22, 42, 612, 671, 15, 547, 613, 11, 662, 435, 660]","[15, 20, 539, 742]","[734, 647, 759, 592, 569, 563, 22, 42, 612, 671, 547, 613, 11, 662, 435, 660]","[734, 647, 759, 592, 569, 563, 22, 42, 612, 671, 547, 613, 11, 662, 435, 660, 539]","[539, 742, 15, 190, 98, 210, 643, 744, 663, 20, 715, 128, 133, 97, 65, 218, 45, 23, 125, 27]",0.0
11,1,12,5,"[746, 165, 507, 292, 397, 466, 531, 306, 789, 185, 68, 50, 829, 799, 601, 807, 639, 704, 823, 684]","[68, 185, 292, 507]","[746, 165, 397, 466, 531, 306, 789, 50, 829, 799, 601, 807, 639, 704, 823, 684]","[746, 165, 397, 466, 531, 306, 789, 50, 829, 799, 601, 807, 639, 704, 823, 684, 507]","[507, 68, 292, 133, 98, 45, 117, 93, 125, 24, 247, 49, 168, 245, 135, 39, 129, 52, 185, 105]",0.0
11,3,11,5,"[746, 165, 507, 292, 397, 466, 531, 306, 789, 185, 68, 50, 829, 799, 601, 807, 639, 704, 823, 684]","[165, 746]","[507, 292, 397, 466, 531, 306, 789, 185, 68, 50, 829, 799, 601, 807, 639, 704, 823, 684]","[507, 292, 397, 466, 531, 306, 789, 185, 68, 50, 829, 799, 601, 807, 639, 704, 823, 684, 746]","[746, 522, 90, 1195, 568, 291, 135, 438, 172, 1257, 165, 401, 815, 548, 770, 177, 730, 222, 117, 383]",0.0
11,5,11,9,"[746, 165, 507, 292, 397, 466, 531, 306, 789, 185, 68, 50, 829, 799, 601, 807, 639, 704, 823, 684]","[68, 507, 746, 807]","[165, 292, 397, 466, 531, 306, 789, 185, 50, 829, 799, 601, 639, 704, 823, 684]","[165, 292, 397, 466, 531, 306, 789, 185, 50, 829, 799, 601, 639, 704, 823, 684, 746]","[746, 507, 68, 807, 383, 146, 522, 14, 172, 535, 222, 41, 90, 317, 21, 177, 117, 336, 538, 291]",0.0
15,1,10,2,"[117, 471, 377, 91, 399, 21, 872, 901, 926, 826, 123, 515, 922, 94, 894, 915, 851, 188, 125, 623]","[91, 123, 188]","[117, 471, 377, 399, 21, 872, 901, 926, 826, 515, 922, 94, 894, 915, 851, 125, 623]","[117, 471, 377, 399, 21, 872, 901, 926, 826, 515, 922, 94, 894, 915, 851, 125, 623, 123]","[123, 188, 434, 134, 147, 161, 896, 121, 433, 63, 91, 126, 59, 152, 79, 118, 149, 265, 151, 196]",0.0
15,3,10,6,"[117, 471, 377, 91, 399, 21, 872, 901, 926, 826, 123, 515, 922, 94, 894, 915, 851, 188, 125, 623]","[91, 123]","[117, 471, 377, 399, 21, 872, 901, 926, 826, 515, 922, 94, 894, 915, 851, 188, 125, 623]","[117, 471, 377, 399, 21, 872, 901, 926, 826, 515, 922, 94, 894, 915, 851, 188, 125, 623, 123]","[123, 127, 896, 114, 98, 211, 121, 190, 161, 59, 433, 133, 91, 63, 149, 118, 196, 79, 152, 265]",0.0
15,5,10,8,"[117, 471, 377, 91, 399, 21, 872, 901, 926, 826, 123, 515, 922, 94, 894, 915, 851, 188, 125, 623]",[377],"[117, 471, 91, 399, 21, 872, 901, 926, 826, 123, 515, 922, 94, 894, 915, 851, 188, 125, 623]","[117, 471, 91, 399, 21, 872, 901, 926, 826, 123, 515, 922, 94, 894, 915, 851, 188, 125, 623, 620]","[620, 323, 1019, 539, 377, 120, 98, 114, 61, 134, 1076, 190, 529, 133, 606, 776, 433, 63, 161, 156]",0.0
15,7,11,9,"[117, 471, 377, 91, 399, 21, 872, 901, 926, 826, 123, 515, 922, 94, 894, 915, 851, 188, 125, 623]",[91],"[117, 471, 377, 399, 21, 872, 901, 926, 826, 123, 515, 922, 94, 894, 915, 851, 188, 125, 623]","[117, 471, 377, 399, 21, 872, 901, 926, 826, 123, 515, 922, 94, 894, 915, 851, 188, 125, 623, 320]","[320, 59, 75, 434, 433, 844, 126, 211, 63, 152, 121, 149, 79, 896, 151, 265, 196, 91, 147, 118]",0.0
17,1,12,3,"[373, 11, 960, 117, 150, 118, 349, 21, 91, 377, 741, 749, 278, 323, 990, 1009, 529, 970, 978, 1010]","[278, 349, 529, 741, 749, 970, 990, 1009]","[373, 11, 960, 117, 150, 118, 21, 91, 377, 323, 978, 1010]","[373, 11, 960, 117, 150, 118, 21, 91, 377, 323, 978, 1010, 741]","[741, 970, 749, 1009, 529, 278, 349, 990, 715, 65, 93, 152, 45, 125, 190, 218, 114, 63, 133, 98]",0.0
17,3,10,8,"[373, 11, 960, 117, 150, 118, 349, 21, 91, 377, 741, 749, 278, 323, 990, 1009, 529, 970, 978, 1010]","[91, 117, 118, 150, 349, 373, 960]","[11, 21, 377, 741, 749, 278, 323, 990, 1009, 529, 970, 978, 1010]","[11, 21, 377, 741, 749, 278, 323, 990, 1009, 529, 970, 978, 1010, 960]","[960, 373, 117, 150, 91, 118, 349, 190, 218, 93, 114, 196, 49, 63, 211, 98, 133, 265, 79, 152]",0.0
17,5,10,6,"[373, 11, 960, 117, 150, 118, 349, 21, 91, 377, 741, 749, 278, 323, 990, 1009, 529, 970, 978, 1010]","[91, 118, 323]","[373, 11, 960, 117, 150, 349, 21, 377, 741, 749, 278, 990, 1009, 529, 970, 978, 1010]","[373, 11, 960, 117, 150, 349, 21, 377, 741, 749, 278, 990, 1009, 529, 970, 978, 1010, 91]","[91, 323, 79, 126, 149, 114, 776, 606, 98, 118, 152, 134, 265, 190, 196, 133, 161, 63, 156, 433]",0.0
17,7,10,8,"[373, 11, 960, 117, 150, 118, 349, 21, 91, 377, 741, 749, 278, 323, 990, 1009, 529, 970, 978, 1010]","[150, 373]","[11, 960, 117, 118, 349, 21, 91, 377, 741, 749, 278, 323, 990, 1009, 529, 970, 978, 1010]","[11, 960, 117, 118, 349, 21, 91, 377, 741, 749, 278, 323, 990, 1009, 529, 970, 978, 1010, 373]","[373, 150, 1076, 61, 776, 27, 98, 606, 739, 433, 97, 252, 114, 190, 133, 63, 897, 156, 161, 539]",0.0
18,1,12,7,"[31, 1044, 1061, 1051, 567, 402, 1109, 260, 245, 58, 475, 105, 1099, 795, 951, 1050, 471, 354, 686, 417]","[105, 245, 260]","[31, 1044, 1061, 1051, 567, 402, 1109, 58, 475, 1099, 795, 951, 1050, 471, 354, 686, 417]","[31, 1044, 1061, 1051, 567, 402, 1109, 58, 475, 1099, 795, 951, 1050, 471, 354, 686, 417, 152]","[45, 152, 133, 135, 128, 93, 125, 39, 247, 117, 105, 260, 68, 281, 49, 24, 245, 52, 129, 168]",0.0
18,3,11,7,"[31, 1044, 1061, 1051, 567, 402, 1109, 260, 245, 58, 475, 105, 1099, 795, 951, 1050, 471, 354, 686, 417]","[31, 1061]","[1044, 1051, 567, 402, 1109, 260, 245, 58, 475, 105, 1099, 795, 951, 1050, 471, 354, 686, 417]","[1044, 1051, 567, 402, 1109, 260, 245, 58, 475, 105, 1099, 795, 951, 1050, 471, 354, 686, 417, 1061]","[1061, 31, 1195, 568, 291, 135, 438, 172, 1257, 165, 401, 815, 548, 770, 177, 730, 397, 222, 117, 383]",0.0
18,5,10,6,"[31, 1044, 1061, 1051, 567, 402, 1109, 260, 245, 58, 475, 105, 1099, 795, 951, 1050, 471, 354, 686, 417]","[31, 475, 567]","[1044, 1061, 1051, 402, 1109, 260, 245, 58, 105, 1099, 795, 951, 1050, 471, 354, 686, 417]","[1044, 1061, 1051, 402, 1109, 260, 245, 58, 105, 1099, 795, 951, 1050, 471, 354, 686, 417, 475]","[475, 31, 567, 438, 135, 93, 129, 114, 65, 152, 265, 125, 133, 49, 23, 165, 190, 41, 117, 172]",0.0
19,1,12,7,"[1047, 506, 601, 316, 689, 117, 995, 539, 433, 971, 874, 353, 232, 520, 733, 156, 14, 1161, 1128, 1058]","[156, 433, 971]","[1047, 506, 601, 316, 689, 117, 995, 539, 874, 353, 232, 520, 733, 14, 1161, 1128, 1058]","[1047, 506, 601, 316, 689, 117, 995, 539, 874, 353, 232, 520, 733, 14, 1161, 1128, 1058, 433]","[433, 971, 45, 5, 125, 39, 274, 156, 65, 98, 529, 23, 278, 161, 114, 63, 133, 61, 190, 734]",0.0
19,3,10,4,"[1047, 506, 601, 316, 689, 117, 995, 539, 433, 971, 874, 353, 232, 520, 733, 156, 14, 1161, 1128, 1058]","[433, 971]","[1047, 506, 601, 316, 689, 117, 995, 539, 874, 353, 232, 520, 733, 156, 14, 1161, 1128, 1058]","[1047, 506, 601, 316, 689, 117, 995, 539, 874, 353, 232, 520, 733, 156, 14, 1161, 1128, 1058, 971]","[971, 133, 98, 789, 118, 776, 87, 274, 739, 556, 606, 1076, 791, 190, 134, 63, 433, 161, 278, 513]",0.0
19,5,10,8,"[1047, 506, 601, 316, 689, 117, 995, 539, 433, 971, 874, 353, 232, 520, 733, 156, 14, 1161, 1128, 1058]",[316],"[1047, 506, 601, 689, 117, 995, 539, 433, 971, 874, 353, 232, 520, 733, 156, 14, 1161, 1128, 1058]","[1047, 506, 601, 689, 117, 995, 539, 433, 971, 874, 353, 232, 520, 733, 156, 14, 1161, 1128, 1058, 791]","[791, 238, 1201, 34, 39, 5, 538, 41, 274, 336, 1151, 185, 219, 291, 318, 316, 789, 351, 516, 244]",0.0
22,1,10,2,"[1222, 739, 567, 1175, 668, 732, 1224, 776, 161, 1064, 1150, 73, 623, 1183, 128, 742, 187, 215, 1102, 1207]","[567, 668, 732, 739, 1175, 1222]","[1224, 776, 161, 1064, 1150, 73, 623, 1183, 128, 742, 187, 215, 1102, 1207]","[1224, 776, 161, 1064, 1150, 73, 623, 1183, 128, 742, 187, 215, 1102, 1207, 739]","[739, 732, 567, 1222, 1175, 668, 23, 606, 218, 529, 156, 65, 125, 98, 114, 63, 45, 133, 190, 61]",0.0
22,3,10,5,"[1222, 739, 567, 1175, 668, 732, 1224, 776, 161, 1064, 1150, 73, 623, 1183, 128, 742, 187, 215, 1102, 1207]","[739, 1102]","[1222, 567, 1175, 668, 732, 1224, 776, 161, 1064, 1150, 73, 623, 1183, 128, 742, 187, 215, 1207]","[1222, 567, 1175, 668, 732, 1224, 776, 161, 1064, 1150, 73, 623, 1183, 128, 742, 187, 215, 1207, 739]","[739, 865, 667, 1102, 755, 738, 606, 1019, 587, 763, 768, 529, 841, 620, 120, 644, 1134, 642, 647, 645]",0.0
22,5,12,7,"[1222, 739, 567, 1175, 668, 732, 1224, 776, 161, 1064, 1150, 73, 623, 1183, 128, 742, 187, 215, 1102, 1207]","[739, 776]","[1222, 567, 1175, 668, 732, 1224, 161, 1064, 1150, 73, 623, 1183, 128, 742, 187, 215, 1102, 1207]","[1222, 567, 1175, 668, 732, 1224, 161, 1064, 1150, 73, 623, 1183, 128, 742, 187, 215, 1102, 1207, 739]","[739, 587, 63, 556, 631, 768, 87, 134, 156, 776, 644, 1134, 642, 647, 606, 645, 529, 763, 120, 620]",0.0
22,7,13,9,"[1222, 739, 567, 1175, 668, 732, 1224, 776, 161, 1064, 1150, 73, 623, 1183, 128, 742, 187, 215, 1102, 1207]","[739, 1222]","[567, 1175, 668, 732, 1224, 776, 161, 1064, 1150, 73, 623, 1183, 128, 742, 187, 215, 1102, 1207]","[567, 1175, 668, 732, 1224, 776, 161, 1064, 1150, 73, 623, 1183, 128, 742, 187, 215, 1102, 1207, 1222]","[1222, 739, 99, 768, 645, 61, 631, 556, 1059, 87, 763, 433, 1076, 63, 120, 134, 529, 156, 620, 606]",0.0
23,1,10,5,"[378, 324, 1254, 1159, 1284, 39, 152, 958, 1259, 462, 948, 91, 520, 719, 203, 1246, 1272, 1267, 602, 1054]","[1159, 1246, 1267]","[378, 324, 1254, 1284, 39, 152, 958, 1259, 462, 948, 91, 520, 719, 203, 1272, 602, 1054]","[378, 324, 1254, 1284, 39, 152, 958, 1259, 462, 948, 91, 520, 719, 203, 1272, 602, 1054, 1267]","[1267, 1246, 1159, 744, 63, 6, 715, 190, 61, 114, 27, 23, 98, 210, 133, 218, 128, 65, 125, 45]",0.0
23,3,14,4,"[378, 324, 1254, 1159, 1284, 39, 152, 958, 1259, 462, 948, 91, 520, 719, 203, 1246, 1272, 1267, 602, 1054]","[1254, 1284]","[378, 324, 1159, 39, 152, 958, 1259, 462, 948, 91, 520, 719, 203, 1246, 1272, 1267, 602, 1054]","[378, 324, 1159, 39, 152, 958, 1259, 462, 948, 91, 520, 719, 203, 1246, 1272, 1267, 602, 1054, 1284]","[1284, 1254, 65, 168, 24, 68, 129, 247, 245, 211, 49, 214, 210, 218, 52, 128, 125, 45, 435, 670]",0.0
24,1,10,8,"[677, 1039, 6, 393, 97, 861, 397, 648, 401, 419, 1166, 1313, 777, 901, 264, 44, 187, 587, 670, 604]","[6, 187, 587, 677, 861]","[1039, 393, 97, 397, 648, 401, 419, 1166, 1313, 777, 901, 264, 44, 670, 604]","[1039, 393, 97, 397, 648, 401, 419, 1166, 1313, 777, 901, 264, 44, 670, 604, 677]","[677, 6, 587, 187, 861, 218, 23, 433, 156, 93, 45, 65, 125, 61, 161, 63, 133, 98, 114, 190]",0.0
24,3,11,4,"[677, 1039, 6, 393, 97, 861, 397, 648, 401, 419, 1166, 1313, 777, 901, 264, 44, 187, 587, 670, 604]","[6, 44, 97]","[677, 1039, 393, 861, 397, 648, 401, 419, 1166, 1313, 777, 901, 264, 187, 587, 670, 604]","[677, 1039, 393, 861, 397, 648, 401, 419, 1166, 1313, 777, 901, 264, 187, 587, 670, 604, 97]","[97, 44, 6, 776, 23, 606, 128, 218, 529, 156, 65, 125, 98, 161, 114, 63, 45, 133, 190, 61]",0.0
26,1,11,2,"[1353, 1350, 4, 1339, 657, 391, 1320, 1408, 930, 1024, 140, 581, 1426, 15, 83, 216, 11, 1059, 1277, 1191]","[1350, 1426]","[1353, 4, 1339, 657, 391, 1320, 1408, 930, 1024, 140, 581, 15, 83, 216, 11, 1059, 1277, 1191]","[1353, 4, 1339, 657, 391, 1320, 1408, 930, 1024, 140, 581, 15, 83, 216, 11, 1059, 1277, 1191, 1426]","[1426, 1350, 644, 210, 187, 6, 61, 27, 63, 715, 114, 190, 23, 128, 98, 133, 218, 45, 125, 65]",0.0
26,3,10,7,"[1353, 1350, 4, 1339, 657, 391, 1320, 1408, 930, 1024, 140, 581, 1426, 15, 83, 216, 11, 1059, 1277, 1191]","[4, 1353]","[1350, 1339, 657, 391, 1320, 1408, 930, 1024, 140, 581, 1426, 15, 83, 216, 11, 1059, 1277, 1191]","[1350, 1339, 657, 391, 1320, 1408, 930, 1024, 140, 581, 1426, 15, 83, 216, 11, 1059, 1277, 1191, 1353]","[1353, 4, 161, 129, 52, 168, 105, 65, 63, 45, 128, 79, 125, 152, 190, 133, 114, 98, 49, 93]",0.0
28,1,13,2,"[106, 724, 97, 1211, 218, 1459, 377, 727, 1463, 56, 383, 1062, 83, 1065, 543, 171, 609, 1462, 417, 41]","[106, 1062, 1211]","[724, 97, 218, 1459, 377, 727, 1463, 56, 383, 83, 1065, 543, 171, 609, 1462, 417, 41]","[724, 97, 218, 1459, 377, 727, 1463, 56, 383, 83, 1065, 543, 171, 609, 1462, 417, 41, 1211]","[1211, 106, 1062, 6, 274, 176, 169, 23, 8, 85, 798, 643, 20, 1299, 16, 548, 207, 14, 184, 178]",0.0
28,3,12,6,"[106, 724, 97, 1211, 218, 1459, 377, 727, 1463, 56, 383, 1062, 83, 1065, 543, 171, 609, 1462, 417, 41]","[97, 106]","[724, 1211, 218, 1459, 377, 727, 1463, 56, 383, 1062, 83, 1065, 543, 171, 609, 1462, 417, 41]","[724, 1211, 218, 1459, 377, 727, 1463, 56, 383, 1062, 83, 1065, 543, 171, 609, 1462, 417, 41, 97]","[97, 106, 206, 210, 45, 133, 98, 63, 58, 215, 214, 125, 79, 715, 588, 712, 152, 128, 187, 211]",0.0
29,1,10,7,"[211, 214, 1480, 1475, 1473, 729, 616, 434, 212, 215, 118, 114, 223, 703, 1482, 647, 1072, 1469, 387, 196]","[211, 212, 215, 616, 647, 703]","[214, 1480, 1475, 1473, 729, 434, 118, 114, 223, 1482, 1072, 1469, 387, 196]","[214, 1480, 1475, 1473, 729, 434, 118, 114, 223, 1482, 1072, 1469, 387, 196, 616]","[616, 211, 212, 703, 620, 749, 187, 768, 63, 642, 215, 120, 715, 218, 587, 1019, 529, 645, 647, 644]",0.0
29,3,10,6,"[211, 214, 1480, 1475, 1473, 729, 616, 434, 212, 215, 118, 114, 223, 703, 1482, 647, 1072, 1469, 387, 196]","[118, 1473, 1480]","[211, 214, 1475, 729, 616, 434, 212, 215, 114, 223, 703, 1482, 647, 1072, 1469, 387, 196]","[211, 214, 1475, 729, 616, 434, 212, 215, 114, 223, 703, 1482, 647, 1072, 1469, 387, 196, 1480]","[1480, 1473, 118, 670, 1019, 152, 128, 1229, 218, 386, 756, 206, 217, 79, 587, 187, 712, 588, 58, 140]",0.0
29,5,10,6,"[211, 214, 1480, 1475, 1473, 729, 616, 434, 212, 215, 118, 114, 223, 703, 1482, 647, 1072, 1469, 387, 196]","[212, 616]","[211, 214, 1480, 1475, 1473, 729, 434, 215, 118, 114, 223, 703, 1482, 647, 1072, 1469, 387, 196]","[211, 214, 1480, 1475, 1473, 729, 434, 215, 118, 114, 223, 703, 1482, 647, 1072, 1469, 387, 196, 965]","[965, 755, 99, 616, 759, 749, 556, 1112, 665, 295, 212, 1019, 644, 1001, 1004, 715, 210, 1150, 1006, 991]",0.0
29,7,11,9,"[211, 214, 1480, 1475, 1473, 729, 616, 434, 212, 215, 118, 114, 223, 703, 1482, 647, 1072, 1469, 387, 196]",[211],"[214, 1480, 1475, 1473, 729, 616, 434, 212, 215, 118, 114, 223, 703, 1482, 647, 1072, 1469, 387, 196]","[214, 1480, 1475, 1473, 729, 616, 434, 212, 215, 118, 114, 223, 703, 1482, 647, 1072, 1469, 387, 196, 97]","[97, 663, 27, 23, 128, 187, 278, 1019, 644, 211, 65, 45, 133, 98, 63, 744, 125, 210, 218, 715]",0.0
31,1,11,5,"[85, 643, 689, 190, 1305, 1281, 626, 934, 518, 1492, 1520, 1257, 677, 535, 778, 84, 615, 833, 732, 275]","[85, 643, 689, 1281]","[190, 1305, 626, 934, 518, 1492, 1520, 1257, 677, 535, 778, 84, 615, 833, 732, 275]","[190, 1305, 626, 934, 518, 1492, 1520, 1257, 677, 535, 778, 84, 615, 833, 732, 275, 689]","[689, 643, 85, 1281, 756, 696, 201, 702, 184, 1043, 693, 1299, 14, 731, 793, 1302, 1211, 1309, 199, 1314]",0.0
31,3,10,5,"[85, 643, 689, 190, 1305, 1281, 626, 934, 518, 1492, 1520, 1257, 677, 535, 778, 84, 615, 833, 732, 275]","[85, 1305]","[643, 689, 190, 1281, 626, 934, 518, 1492, 1520, 1257, 677, 535, 778, 84, 615, 833, 732, 275]","[643, 689, 190, 1281, 626, 934, 518, 1492, 1520, 1257, 677, 535, 778, 84, 615, 833, 732, 275, 1305]","[1305, 85, 731, 1231, 1177, 696, 199, 559, 716, 14, 1605, 676, 20, 425, 738, 588, 793, 206, 386, 201]",0.0
31,5,10,6,"[85, 643, 689, 190, 1305, 1281, 626, 934, 518, 1492, 1520, 1257, 677, 535, 778, 84, 615, 833, 732, 275]",[689],"[85, 643, 190, 1305, 1281, 626, 934, 518, 1492, 1520, 1257, 677, 535, 778, 84, 615, 833, 732, 275]","[85, 643, 190, 1305, 1281, 626, 934, 518, 1492, 1520, 1257, 677, 535, 778, 84, 615, 833, 732, 275, 716]","[716, 1231, 2680, 735, 1500, 728, 736, 1434, 793, 1309, 1211, 201, 1302, 199, 696, 689, 1314, 693, 1177, 731]",0.0
33,1,11,5,"[1287, 554, 1565, 93, 160, 767, 991, 682, 1009, 712, 428, 615, 1235, 1477, 410, 434, 587, 948, 279, 636]","[93, 554, 682, 1287, 1565]","[160, 767, 991, 1009, 712, 428, 615, 1235, 1477, 410, 434, 587, 948, 279, 636]","[160, 767, 991, 1009, 712, 428, 615, 1235, 1477, 410, 434, 587, 948, 279, 636, 1287]","[1287, 682, 554, 93, 1565, 133, 98, 63, 58, 215, 214, 125, 79, 715, 588, 152, 128, 187, 218, 211]",0.0
33,3,11,4,"[1287, 554, 1565, 93, 160, 767, 991, 682, 1009, 712, 428, 615, 1235, 1477, 410, 434, 587, 948, 279, 636]","[279, 1287]","[554, 1565, 93, 160, 767, 991, 682, 1009, 712, 428, 615, 1235, 1477, 410, 434, 587, 948, 636]","[554, 1565, 93, 160, 767, 991, 682, 1009, 712, 428, 615, 1235, 1477, 410, 434, 587, 948, 636, 279]","[279, 1287, 744, 190, 219, 45, 187, 211, 98, 133, 65, 125, 1019, 210, 644, 63, 215, 218, 715, 278]",0.0
34,1,13,4,"[222, 1043, 1257, 693, 1501, 507, 4, 8, 181, 559, 1219, 605, 730, 145, 376, 149, 577, 553, 1339, 92]","[145, 376, 1257]","[222, 1043, 693, 1501, 507, 4, 8, 181, 559, 1219, 605, 730, 149, 577, 553, 1339, 92]","[222, 1043, 693, 1501, 507, 4, 8, 181, 559, 1219, 605, 730, 149, 577, 553, 1339, 92, 376]","[376, 145, 1257, 829, 21, 640, 535, 180, 275, 90, 901, 291, 794, 568, 691, 401, 538, 397, 336, 522]",0.0
34,3,10,8,"[222, 1043, 1257, 693, 1501, 507, 4, 8, 181, 559, 1219, 605, 730, 145, 376, 149, 577, 553, 1339, 92]","[730, 1257]","[222, 1043, 693, 1501, 507, 4, 8, 181, 559, 1219, 605, 145, 376, 149, 577, 553, 1339, 92]","[222, 1043, 693, 1501, 507, 4, 8, 181, 559, 1219, 605, 145, 376, 149, 577, 553, 1339, 92, 172]","[172, 1366, 438, 90, 165, 567, 383, 815, 275, 829, 1257, 901, 522, 568, 1195, 640, 401, 397, 730, 691]",0.0
34,5,14,9,"[222, 1043, 1257, 693, 1501, 507, 4, 8, 181, 559, 1219, 605, 730, 145, 376, 149, 577, 553, 1339, 92]","[222, 1257]","[1043, 693, 1501, 507, 4, 8, 181, 559, 1219, 605, 730, 145, 376, 149, 577, 553, 1339, 92]","[1043, 693, 1501, 507, 4, 8, 181, 559, 1219, 605, 730, 145, 376, 149, 577, 553, 1339, 92, 291]","[291, 21, 1366, 172, 901, 165, 90, 222, 438, 815, 829, 568, 522, 383, 1257, 397, 640, 691, 401, 1195]",0.0
