user_id,target_pos,mid_pos,last_pos,original_interactions,items_removed,exclusion_interactions,inclusion_interactions,worst_jac,same_interactions
18,7,11,8,"[31, 1044, 1061, 1051, 567, 402, 1109, 260, 245, 58, 475, 105, 1099, 795, 951, 1050, 471, 354, 686, 417]",[260],"[31, 1044, 1061, 1051, 567, 402, 1109, 245, 58, 475, 105, 1099, 795, 951, 1050, 471, 354, 686, 417]","[31, 1044, 1061, 1051, 567, 402, 1109, 245, 58, 475, 105, 1099, 795, 951, 1050, 471, 354, 686, 417, 260]","[260, 61, 24, 161, 129, 52, 168, 65, 63, 45, 128, 79, 125, 152, 190, 133, 114, 98, 49, 93]",0.0
19,1,20,9,"[1047, 506, 601, 316, 689, 117, 995, 539, 433, 971, 874, 353, 232, 520, 733, 156, 14, 1161, 1128, 1058]","[520, 1128]","[1047, 506, 601, 316, 689, 117, 995, 539, 433, 971, 874, 353, 232, 733, 156, 14, 1161, 1058]","[1047, 506, 601, 316, 689, 117, 995, 539, 433, 971, 874, 353, 232, 733, 156, 14, 1161, 1058, 520]","[520, 1128, 114, 190, 133, 98, 45, 93, 125, 24, 247, 49, 168, 245, 135, 39, 129, 52, 185, 105]",0.0
19,5,10,6,"[1047, 506, 601, 316, 689, 117, 995, 539, 433, 971, 874, 353, 232, 520, 733, 156, 14, 1161, 1128, 1058]",[520],"[1047, 506, 601, 316, 689, 117, 995, 539, 433, 971, 874, 353, 232, 733, 156, 14, 1161, 1128, 1058]","[1047, 506, 601, 316, 689, 117, 995, 539, 433, 971, 874, 353, 232, 733, 156, 14, 1161, 1128, 1058, 744]","[520, 744, 49, 63, 61, 187, 190, 114, 6, 210, 715, 27, 98, 23, 133, 218, 128, 65, 45, 125]",0.0
22,3,20,8,"[1222, 739, 567, 1175, 668, 732, 1224, 776, 161, 1064, 1150, 73, 623, 1183, 128, 742, 187, 215, 1102, 1207]",[1102],"[1222, 739, 567, 1175, 668, 732, 1224, 776, 161, 1064, 1150, 73, 623, 1183, 128, 742, 187, 215, 1207]","[1222, 739, 567, 1175, 668, 732, 1224, 776, 161, 1064, 1150, 73, 623, 1183, 128, 742, 187, 215, 1207, 1102]","[1102, 670, 211, 744, 49, 63, 61, 190, 114, 6, 210, 715, 27, 98, 23, 133, 218, 65, 45, 125]",0.0
23,3,39,6,"[378, 324, 1254, 1159, 1284, 39, 152, 958, 1259, 462, 948, 91, 520, 719, 203, 1246, 1272, 1267, 602, 1054]",[203],"[378, 324, 1254, 1159, 1284, 39, 152, 958, 1259, 462, 948, 91, 520, 719, 1246, 1272, 1267, 602, 1054]","[378, 324, 1254, 1159, 1284, 39, 152, 958, 1259, 462, 948, 91, 520, 719, 1246, 1272, 1267, 602, 1054, 1500, 181]","[203, 1302, 1500, 689, 605, 181, 716, 865, 636, 578, 1618, 736, 1219, 735, 773, 1231, 132, 693, 1177, 1212]",0.0
23,5,16,7,"[378, 324, 1254, 1159, 1284, 39, 152, 958, 1259, 462, 948, 91, 520, 719, 203, 1246, 1272, 1267, 602, 1054]",[203],"[378, 324, 1254, 1159, 1284, 39, 152, 958, 1259, 462, 948, 91, 520, 719, 1246, 1272, 1267, 602, 1054]","[378, 324, 1254, 1159, 1284, 39, 152, 958, 1259, 462, 948, 91, 520, 719, 1246, 1272, 1267, 602, 1054, 2467, 1605]","[203, 2467, 1223, 1231, 1605, 2680, 1604, 2552, 1177, 1602, 812, 2419, 735, 736, 1601, 1219, 605, 773, 1599, 1594]",0.0
26,1,11,5,"[1353, 1350, 4, 1339, 657, 391, 1320, 1408, 930, 1024, 140, 581, 1426, 15, 83, 216, 11, 1059, 1277, 1191]",[1277],"[1353, 1350, 4, 1339, 657, 391, 1320, 1408, 930, 1024, 140, 581, 1426, 15, 83, 216, 11, 1059, 1191]","[1353, 1350, 4, 1339, 657, 391, 1320, 1408, 930, 1024, 140, 581, 1426, 15, 83, 216, 11, 1059, 1191, 1277]","[1277, 49, 644, 210, 187, 6, 61, 27, 63, 715, 114, 190, 23, 128, 98, 133, 218, 45, 125, 65]",0.0
28,1,46,4,"[106, 724, 97, 1211, 218, 1459, 377, 727, 1463, 56, 383, 1062, 83, 1065, 543, 171, 609, 1462, 417, 41]",[1462],"[106, 724, 97, 1211, 218, 1459, 377, 727, 1463, 56, 383, 1062, 83, 1065, 543, 171, 609, 417, 41]","[106, 724, 97, 1211, 218, 1459, 377, 727, 1463, 56, 383, 1062, 83, 1065, 543, 171, 609, 417, 41, 1462]","[1462, 207, 767, 756, 601, 217, 566, 435, 720, 712, 210, 598, 137, 670, 216, 204, 634, 214, 771, 200]",0.0
28,3,10,5,"[106, 724, 97, 1211, 218, 1459, 377, 727, 1463, 56, 383, 1062, 83, 1065, 543, 171, 609, 1462, 417, 41]",[1462],"[106, 724, 97, 1211, 218, 1459, 377, 727, 1463, 56, 383, 1062, 83, 1065, 543, 171, 609, 417, 41]","[106, 724, 97, 1211, 218, 1459, 377, 727, 1463, 56, 383, 1062, 83, 1065, 543, 171, 609, 417, 41, 152]","[1462, 152, 274, 382, 105, 125, 14, 52, 190, 245, 129, 548, 291, 222, 6, 23, 168, 135, 172, 117]",0.0
33,5,14,6,"[1287, 554, 1565, 93, 160, 767, 991, 682, 1009, 712, 428, 615, 1235, 1477, 410, 434, 587, 948, 279, 636]",[434],"[1287, 554, 1565, 93, 160, 767, 991, 682, 1009, 712, 428, 615, 1235, 1477, 410, 587, 948, 279, 636]","[1287, 554, 1565, 93, 160, 767, 991, 682, 1009, 712, 428, 615, 1235, 1477, 410, 587, 948, 279, 636, 756]","[434, 793, 386, 756, 588, 548, 178, 6, 738, 16, 169, 27, 184, 274, 23, 14, 742, 425, 20, 643]",0.0
34,1,10,5,"[222, 1043, 1257, 693, 1501, 507, 4, 8, 181, 559, 1219, 605, 730, 145, 376, 149, 577, 553, 1339, 92]","[8, 1501]","[222, 1043, 1257, 693, 507, 4, 181, 559, 1219, 605, 730, 145, 376, 149, 577, 553, 1339, 92]","[222, 1043, 1257, 693, 507, 4, 181, 559, 1219, 605, 730, 145, 376, 149, 577, 553, 1339, 92, 265]","[8, 1501, 844, 134, 241, 265, 320, 850, 151, 80, 121, 59, 118, 127, 196, 131, 896, 147, 126, 138]",0.0
34,3,18,9,"[222, 1043, 1257, 693, 1501, 507, 4, 8, 181, 559, 1219, 605, 730, 145, 376, 149, 577, 553, 1339, 92]",[8],"[222, 1043, 1257, 693, 1501, 507, 4, 181, 559, 1219, 605, 730, 145, 376, 149, 577, 553, 1339, 92]","[222, 1043, 1257, 693, 1501, 507, 4, 181, 559, 1219, 605, 730, 145, 376, 149, 577, 553, 1339, 92, 87]","[8, 844, 80, 87, 203, 73, 151, 777, 164, 147, 648, 896, 118, 134, 59, 196, 161, 265, 126, 127]",0.0
34,5,47,47,"[222, 1043, 1257, 693, 1501, 507, 4, 8, 181, 559, 1219, 605, 730, 145, 376, 149, 577, 553, 1339, 92]",[8],"[222, 1043, 1257, 693, 1501, 507, 4, 181, 559, 1219, 605, 730, 145, 376, 149, 577, 553, 1339, 92]","[222, 1043, 1257, 693, 1501, 507, 4, 181, 559, 1219, 605, 730, 145, 376, 149, 577, 553, 1339, 92]","[8, 641, 691, 438, 1195, 519, 439, 568, 440, 705, 397, 512, 1385, 888, 640, 584, 473, 488, 1593, 582]",0.0
34,7,12,8,"[222, 1043, 1257, 693, 1501, 507, 4, 8, 181, 559, 1219, 605, 730, 145, 376, 149, 577, 553, 1339, 92]",[222],"[1043, 1257, 693, 1501, 507, 4, 8, 181, 559, 1219, 605, 730, 145, 376, 149, 577, 553, 1339, 92]","[1043, 1257, 693, 1501, 507, 4, 8, 181, 559, 1219, 605, 730, 145, 376, 149, 577, 553, 1339, 92, 485]","[222, 60, 1382, 313, 1443, 438, 568, 439, 640, 1409, 1195, 1360, 1593, 512, 594, 485, 397, 1385, 582, 488]",0.0
35,5,31,7,"[530, 168, 1647, 1395, 384, 418, 1629, 774, 141, 694, 1628, 1651, 111, 1612, 1631, 1626, 809, 577, 1643, 1196]",[1196],"[530, 168, 1647, 1395, 384, 418, 1629, 774, 141, 694, 1628, 1651, 111, 1612, 1631, 1626, 809, 577, 1643]","[530, 168, 1647, 1395, 384, 418, 1629, 774, 141, 694, 1628, 1651, 111, 1612, 1631, 1626, 809, 577, 1643, 322]","[630, 322, 548, 178, 1196, 1518, 1530, 662, 487, 612, 634, 200, 566, 207, 771, 421, 175, 560, 171, 767]",0.0
35,7,10,8,"[530, 168, 1647, 1395, 384, 418, 1629, 774, 141, 694, 1628, 1651, 111, 1612, 1631, 1626, 809, 577, 1643, 1196]",[1626],"[530, 168, 1647, 1395, 384, 418, 1629, 774, 141, 694, 1628, 1651, 111, 1612, 1631, 809, 577, 1643, 1196]","[530, 168, 1647, 1395, 384, 418, 1629, 774, 141, 694, 1628, 1651, 111, 1612, 1631, 809, 577, 1643, 1196, 1626]","[1626, 274, 382, 105, 125, 383, 14, 52, 190, 245, 129, 548, 291, 222, 6, 23, 135, 41, 172, 117]",0.0
36,1,10,5,"[809, 429, 1296, 466, 255, 1286, 241, 922, 933, 670, 128, 496, 212, 1661, 214, 189, 1670, 1381, 932, 959]","[922, 932]","[809, 429, 1296, 466, 255, 1286, 241, 933, 670, 128, 496, 212, 1661, 214, 189, 1670, 1381, 959]","[809, 429, 1296, 466, 255, 1286, 241, 933, 670, 128, 496, 212, 1661, 214, 189, 1670, 1381, 959, 125]","[922, 932, 152, 133, 135, 93, 125, 39, 247, 117, 105, 260, 68, 281, 49, 24, 245, 52, 129, 168]",0.0
36,5,11,9,"[809, 429, 1296, 466, 255, 1286, 241, 922, 933, 670, 128, 496, 212, 1661, 214, 189, 1670, 1381, 932, 959]",[214],"[809, 429, 1296, 466, 255, 1286, 241, 922, 933, 670, 128, 496, 212, 1661, 189, 1670, 1381, 932, 959]","[809, 429, 1296, 466, 255, 1286, 241, 922, 933, 670, 128, 496, 212, 1661, 189, 1670, 1381, 932, 959, 1112]","[869, 178, 1119, 1112, 20, 211, 1536, 210, 1229, 1006, 595, 601, 716, 274, 214, 375, 1159, 1150, 432, 1116]",0.0
36,7,12,8,"[809, 429, 1296, 466, 255, 1286, 241, 922, 933, 670, 128, 496, 212, 1661, 214, 189, 1670, 1381, 932, 959]",[496],"[809, 429, 1296, 466, 255, 1286, 241, 922, 933, 670, 128, 212, 1661, 214, 189, 1670, 1381, 932, 959]","[809, 429, 1296, 466, 255, 1286, 241, 922, 933, 670, 128, 212, 1661, 214, 189, 1670, 1381, 932, 959, 496]","[496, 382, 105, 125, 383, 14, 52, 190, 245, 129, 548, 291, 222, 6, 23, 168, 135, 41, 172, 117]",0.0
42,3,14,7,"[1723, 1717, 125, 210, 1711, 214, 670, 211, 187, 7, 151, 844, 1712, 192, 740, 1038, 160, 176, 386, 1177]",[160],"[1723, 1717, 125, 210, 1711, 214, 670, 211, 187, 7, 151, 844, 1712, 192, 740, 1038, 176, 386, 1177]","[1723, 1717, 125, 210, 1711, 214, 670, 211, 187, 7, 151, 844, 1712, 192, 740, 1038, 176, 386, 1177, 626]","[160, 626, 117, 199, 6, 207, 85, 1299, 793, 1211, 178, 274, 16, 23, 643, 20, 169, 548, 184, 14]",0.0
42,5,17,9,"[1723, 1717, 125, 210, 1711, 214, 670, 211, 187, 7, 151, 844, 1712, 192, 740, 1038, 160, 176, 386, 1177]",[176],"[1723, 1717, 125, 210, 1711, 214, 670, 211, 187, 7, 151, 844, 1712, 192, 740, 1038, 160, 386, 1177]","[1723, 1717, 125, 210, 1711, 214, 670, 211, 187, 7, 151, 844, 1712, 192, 740, 1038, 160, 386, 1177, 23]","[23, 715, 215, 6, 548, 199, 1229, 176, 793, 178, 184, 218, 58, 206, 14, 643, 20, 588, 712, 756]",0.0
45,1,15,9,"[90, 14, 165, 362, 901, 1660, 1265, 677, 1804, 261, 1802, 1356, 286, 419, 180, 576, 1753, 1088, 1777, 1226]",[1777],"[90, 14, 165, 362, 901, 1660, 1265, 677, 1804, 261, 1802, 1356, 286, 419, 180, 576, 1753, 1088, 1226]","[90, 14, 165, 362, 901, 1660, 1265, 677, 1804, 261, 1802, 1356, 286, 419, 180, 576, 1753, 1088, 1226, 1777]","[1777, 1400, 1857, 1322, 567, 605, 402, 1358, 794, 639, 1220, 788, 747, 700, 1092, 811, 1852, 669, 745, 1222]",0.0
48,1,198,9,"[1092, 1773, 1418, 1254, 906, 969, 1864, 1150, 1298, 566, 146, 562, 1347, 1461, 710, 132, 1392, 1403, 1260, 1191]",[1260],"[1092, 1773, 1418, 1254, 906, 969, 1864, 1150, 1298, 566, 146, 562, 1347, 1461, 710, 132, 1392, 1403, 1191]","[1092, 1773, 1418, 1254, 906, 969, 1864, 1150, 1298, 566, 146, 562, 1347, 1461, 710, 132, 1392, 1403, 1191, 1095]","[738, 747, 1095, 606, 1716, 1656, 865, 1727, 879, 1185, 1064, 108, 955, 809, 1076, 1210, 1260, 565, 739, 684]",0.0
48,3,10,4,"[1092, 1773, 1418, 1254, 906, 969, 1864, 1150, 1298, 566, 146, 562, 1347, 1461, 710, 132, 1392, 1403, 1260, 1191]","[1260, 1418]","[1092, 1773, 1254, 906, 969, 1864, 1150, 1298, 566, 146, 562, 1347, 1461, 710, 132, 1392, 1403, 1191]","[1092, 1773, 1254, 906, 969, 1864, 1150, 1298, 566, 146, 562, 1347, 1461, 710, 132, 1392, 1403, 1191, 1260]","[1418, 1260, 1042, 206, 587, 606, 703, 647, 1281, 642, 1243, 1134, 1675, 645, 215, 768, 1019, 841, 667, 1102]",0.0
48,5,12,6,"[1092, 1773, 1418, 1254, 906, 969, 1864, 1150, 1298, 566, 146, 562, 1347, 1461, 710, 132, 1392, 1403, 1260, 1191]",[969],"[1092, 1773, 1418, 1254, 906, 1864, 1150, 1298, 566, 146, 562, 1347, 1461, 710, 132, 1392, 1403, 1260, 1191]","[1092, 1773, 1418, 1254, 906, 1864, 1150, 1298, 566, 146, 562, 1347, 1461, 710, 132, 1392, 1403, 1260, 1191, 1059]","[969, 215, 1210, 529, 715, 120, 1059, 565, 161, 763, 1076, 87, 134, 620, 1675, 156, 606, 776, 99, 556]",0.0
48,7,10,8,"[1092, 1773, 1418, 1254, 906, 969, 1864, 1150, 1298, 566, 146, 562, 1347, 1461, 710, 132, 1392, 1403, 1260, 1191]",[1150],"[1092, 1773, 1418, 1254, 906, 969, 1864, 1298, 566, 146, 562, 1347, 1461, 710, 132, 1392, 1403, 1260, 1191]","[1092, 1773, 1418, 1254, 906, 969, 1864, 1298, 566, 146, 562, 1347, 1461, 710, 132, 1392, 1403, 1260, 1191, 565]","[1150, 565, 647, 181, 865, 1727, 1275, 1185, 676, 768, 587, 645, 1082, 1102, 642, 1096, 1134, 841, 935, 1243]",0.0
53,1,88,5,"[790, 488, 594, 1303, 467, 1971, 1849, 448, 495, 1975, 1898, 660, 1907, 444, 514, 1960, 1344, 1276, 1418, 450]",[1418],"[790, 488, 594, 1303, 467, 1971, 1849, 448, 495, 1975, 1898, 660, 1907, 444, 514, 1960, 1344, 1276, 450]","[790, 488, 594, 1303, 467, 1971, 1849, 448, 495, 1975, 1898, 660, 1907, 444, 514, 1960, 1344, 1276, 450, 1418]","[1418, 1103, 1272, 736, 1079, 132, 2200, 1073, 1394, 1659, 935, 1096, 1386, 1243, 181, 1074, 1275, 1605, 1082, 1083]",0.0
53,3,24,6,"[790, 488, 594, 1303, 467, 1971, 1849, 448, 495, 1975, 1898, 660, 1907, 444, 514, 1960, 1344, 1276, 1418, 450]","[1344, 1418]","[790, 488, 594, 1303, 467, 1971, 1849, 448, 495, 1975, 1898, 660, 1907, 444, 514, 1960, 1276, 450]","[790, 488, 594, 1303, 467, 1971, 1849, 448, 495, 1975, 1898, 660, 1907, 444, 514, 1960, 1276, 450, 1344]","[1344, 1418, 2294, 2428, 591, 2200, 1659, 1343, 1073, 1382, 1397, 1103, 1082, 1268, 1083, 1138, 1074, 1272, 1275, 1386]",0.0
58,3,10,5,"[800, 143, 557, 539, 113, 734, 677, 656, 600, 1990, 2017, 559, 533, 1191, 1837, 565, 1723, 1251, 1720, 1049]","[143, 539, 800, 1049, 1723, 1837]","[557, 113, 734, 677, 656, 600, 1990, 2017, 559, 533, 1191, 565, 1251, 1720]","[557, 113, 734, 677, 656, 600, 1990, 2017, 559, 533, 1191, 565, 1251, 1720, 1837]","[800, 1837, 143, 1049, 539, 1723, 1275, 1185, 676, 768, 587, 645, 1082, 1102, 642, 1096, 1134, 841, 935, 1243]",0.0
59,1,36,2,"[166, 1099, 1576, 265, 610, 2044, 377, 1587, 124, 866, 253, 1795, 49, 2041, 566, 2053, 279, 1838, 1923, 171]","[171, 1923]","[166, 1099, 1576, 265, 610, 2044, 377, 1587, 124, 866, 253, 1795, 49, 2041, 566, 2053, 279, 1838]","[166, 1099, 1576, 265, 610, 2044, 377, 1587, 124, 866, 253, 1795, 49, 2041, 566, 2053, 279, 1838, 171]","[171, 1923, 634, 128, 643, 8, 742, 16, 117, 45, 23, 204, 6, 14, 601, 178, 176, 184, 757, 207]",0.0
62,3,10,4,"[1517, 394, 204, 212, 1008, 595, 2117, 2099, 1269, 2066, 1964, 15, 202, 2104, 682, 630, 1583, 1609, 2038, 2120]","[204, 1583]","[1517, 394, 212, 1008, 595, 2117, 2099, 1269, 2066, 1964, 15, 202, 2104, 682, 630, 1609, 2038, 2120]","[1517, 394, 212, 1008, 595, 2117, 2099, 1269, 2066, 1964, 15, 202, 2104, 682, 630, 1609, 2038, 2120, 1124]","[204, 1583, 1531, 2237, 1129, 2663, 1123, 1118, 1588, 1128, 1124, 2387, 1117, 1977, 1122, 2372, 2468, 2840, 2369, 2371]",0.0
73,1,13,5,"[570, 1075, 1095, 2167, 221, 1058, 1211, 1229, 65, 588, 1019, 504, 483, 642, 2171, 1073, 199, 793, 132, 243]",[504],"[570, 1075, 1095, 2167, 221, 1058, 1211, 1229, 65, 588, 1019, 483, 642, 2171, 1073, 199, 793, 132, 243]","[570, 1075, 1095, 2167, 221, 1058, 1211, 1229, 65, 588, 1019, 483, 642, 2171, 1073, 199, 793, 132, 243, 504]","[504, 1156, 325, 375, 329, 203, 60, 433, 94, 337, 911, 585, 256, 910, 326, 926, 906, 922, 1119, 912]",0.0
73,3,12,8,"[570, 1075, 1095, 2167, 221, 1058, 1211, 1229, 65, 588, 1019, 504, 483, 642, 2171, 1073, 199, 793, 132, 243]",[504],"[570, 1075, 1095, 2167, 221, 1058, 1211, 1229, 65, 588, 1019, 483, 642, 2171, 1073, 199, 793, 132, 243]","[570, 1075, 1095, 2167, 221, 1058, 1211, 1229, 65, 588, 1019, 483, 642, 2171, 1073, 199, 793, 132, 243, 325]","[504, 222, 1201, 247, 516, 325, 146, 515, 351, 52, 538, 906, 245, 535, 291, 336, 260, 317, 337, 344]",0.0
75,1,20,4,"[1095, 1410, 1770, 2197, 1342, 324, 1328, 2196, 939, 1823, 2198, 275, 291, 572, 734, 1178, 663, 133, 1402, 944]","[944, 1402]","[1095, 1410, 1770, 2197, 1342, 324, 1328, 2196, 939, 1823, 2198, 275, 291, 572, 734, 1178, 663, 133]","[1095, 1410, 1770, 2197, 1342, 324, 1328, 2196, 939, 1823, 2198, 275, 291, 572, 734, 1178, 663, 133, 944]","[944, 1402, 114, 190, 98, 45, 117, 93, 125, 24, 247, 49, 168, 245, 135, 39, 129, 52, 185, 105]",0.0
76,1,10,4,"[30, 260, 41, 245, 129, 980, 1233, 1489, 503, 157, 539, 527, 388, 2059, 698, 2019, 546, 4, 2092, 268]","[4, 268, 546, 2019]","[30, 260, 41, 245, 129, 980, 1233, 1489, 503, 157, 539, 527, 388, 2059, 698, 2092]","[30, 260, 41, 245, 129, 980, 1233, 1489, 503, 157, 539, 527, 388, 2059, 698, 2092, 546]","[546, 2019, 994, 350, 268, 179, 525, 238, 832, 518, 500, 542, 534, 861, 4, 69, 341, 407, 1713, 520]",0.0
78,1,12,3,"[10, 135, 2229, 531, 1626, 2227, 372, 1597, 261, 315, 324, 2218, 336, 1756, 366, 1347, 640, 1460, 2223, 419]","[419, 1347, 2223]","[10, 135, 2229, 531, 1626, 2227, 372, 1597, 261, 315, 324, 2218, 336, 1756, 366, 640, 1460]","[10, 135, 2229, 531, 1626, 2227, 372, 1597, 261, 315, 324, 2218, 336, 1756, 366, 640, 1460, 1347]","[1347, 419, 2223, 829, 21, 535, 180, 275, 90, 901, 291, 222, 794, 568, 691, 401, 538, 397, 730, 522]",0.0
83,1,11,8,"[353, 791, 509, 70, 318, 2238, 502, 733, 929, 339, 882, 924, 264, 892, 219, 27, 718, 188, 61, 1027]",[219],"[353, 791, 509, 70, 318, 2238, 502, 733, 929, 339, 882, 924, 264, 892, 27, 718, 188, 61, 1027]","[353, 791, 509, 70, 318, 2238, 502, 733, 929, 339, 882, 924, 264, 892, 27, 718, 188, 61, 1027, 623]","[219, 1089, 1104, 1185, 623, 674, 1199, 1064, 1067, 1048, 31, 607, 33, 565, 908, 657, 569, 574, 1342, 1317]",0.0
83,3,19,6,"[353, 791, 509, 70, 318, 2238, 502, 733, 929, 339, 882, 924, 264, 892, 219, 27, 718, 188, 61, 1027]",[27],"[353, 791, 509, 70, 318, 2238, 502, 733, 929, 339, 882, 924, 264, 892, 219, 718, 188, 61, 1027]","[353, 791, 509, 70, 318, 2238, 502, 733, 929, 339, 882, 924, 264, 892, 219, 718, 188, 61, 1027, 182]","[27, 182, 1103, 1089, 576, 908, 1067, 574, 1085, 1084, 657, 1342, 2200, 2295, 1905, 1095, 1079, 569, 1029, 570]",0.0
90,3,13,9,"[739, 899, 872, 2259, 567, 1203, 635, 1379, 2267, 658, 134, 92, 599, 2263, 1042, 2166, 350, 532, 518, 950]","[350, 950]","[739, 899, 872, 2259, 567, 1203, 635, 1379, 2267, 658, 134, 92, 599, 2263, 1042, 2166, 532, 518]","[739, 899, 872, 2259, 567, 1203, 635, 1379, 2267, 658, 134, 92, 599, 2263, 1042, 2166, 532, 518, 87]","[87, 896, 133, 950, 327, 152, 832, 86, 350, 388, 4, 500, 520, 59, 238, 1713, 542, 407, 69, 534]",0.0
