user_id,target_pos,mid_pos,last_pos,original_interactions,items_removed,exclusion_interactions,inclusion_interactions,worst_jac,same_interactions
11,3,13,5,"[50, 68, 165, 185, 292, 306, 397, 466, 507, 531, 601, 639, 684, 704, 746, 789, 799, 807, 823, 829]","[507, 601]","[50, 68, 165, 185, 292, 306, 397, 466, 531, 639, 684, 704, 746, 789, 799, 807, 823, 829]","[50, 68, 165, 185, 292, 306, 397, 466, 531, 639, 684, 704, 746, 789, 799, 807, 823, 829, 507]","[601, 507, 168, 568, 438, 135, 93, 129, 114, 65, 152, 265, 125, 133, 49, 23, 190, 41, 117, 172]",0.0
11,7,13,8,"[50, 68, 165, 185, 292, 306, 397, 466, 507, 531, 601, 639, 684, 704, 746, 789, 799, 807, 823, 829]",[746],"[50, 68, 165, 185, 292, 306, 397, 466, 507, 531, 601, 639, 684, 704, 789, 799, 807, 823, 829]","[50, 68, 165, 185, 292, 306, 397, 466, 507, 531, 601, 639, 684, 704, 789, 799, 807, 823, 829, 746]","[746, 180, 747, 164, 291, 826, 336, 811, 557, 538, 522, 90, 139, 567, 658, 275, 794, 901, 535, 1432]",0.0
15,7,10,8,"[21, 91, 94, 117, 123, 125, 188, 377, 399, 471, 515, 623, 826, 851, 872, 894, 901, 915, 922, 926]",[399],"[21, 91, 94, 117, 123, 125, 188, 377, 471, 515, 623, 826, 851, 872, 894, 901, 915, 922, 926]","[21, 91, 94, 117, 123, 125, 188, 377, 471, 515, 623, 826, 851, 872, 894, 901, 915, 922, 926, 1369]","[399, 483, 1369, 485, 243, 1420, 151, 439, 438, 462, 127, 265, 2145, 906, 568, 329, 524, 60, 888, 466]",0.0
17,1,13,2,"[11, 21, 91, 117, 118, 150, 278, 323, 349, 373, 377, 529, 741, 749, 960, 970, 978, 990, 1009, 1010]",[1009],"[11, 21, 91, 117, 118, 150, 278, 323, 349, 373, 377, 529, 741, 749, 960, 970, 978, 990, 1010]","[11, 21, 91, 117, 118, 150, 278, 323, 349, 373, 377, 529, 741, 749, 960, 970, 978, 990, 1010, 1009]","[1009, 759, 63, 738, 539, 644, 677, 125, 45, 612, 23, 218, 715, 587, 210, 744, 995, 27, 663, 97]",0.0
17,3,10,5,"[11, 21, 91, 117, 118, 150, 278, 323, 349, 373, 377, 529, 741, 749, 960, 970, 978, 990, 1009, 1010]",[749],"[11, 21, 91, 117, 118, 150, 278, 323, 349, 373, 377, 529, 741, 960, 970, 978, 990, 1009, 1010]","[11, 21, 91, 117, 118, 150, 278, 323, 349, 373, 377, 529, 741, 960, 970, 978, 990, 1009, 1010, 60]","[749, 620, 60, 215, 133, 1019, 190, 776, 120, 587, 738, 433, 252, 161, 606, 739, 63, 156, 539, 897]",0.0
18,3,16,5,"[31, 58, 105, 245, 260, 354, 402, 417, 471, 475, 567, 686, 795, 951, 1044, 1050, 1051, 1061, 1099, 1109]",[567],"[31, 58, 105, 245, 260, 354, 402, 417, 471, 475, 686, 795, 951, 1044, 1050, 1051, 1061, 1099, 1109]","[31, 58, 105, 245, 260, 354, 402, 417, 471, 475, 686, 795, 951, 1044, 1050, 1051, 1061, 1099, 1109, 567]","[567, 49, 670, 744, 63, 6, 715, 190, 61, 114, 27, 23, 98, 210, 133, 218, 128, 65, 125, 45]",0.0
18,5,22,8,"[31, 58, 105, 245, 260, 354, 402, 417, 471, 475, 567, 686, 795, 951, 1044, 1050, 1051, 1061, 1099, 1109]",[567],"[31, 58, 105, 245, 260, 354, 402, 417, 471, 475, 686, 795, 951, 1044, 1050, 1051, 1061, 1099, 1109]","[31, 58, 105, 245, 260, 354, 402, 417, 471, 475, 686, 795, 951, 1044, 1050, 1051, 1061, 1099, 1109, 567]","[567, 670, 438, 45, 152, 133, 135, 128, 93, 125, 39, 247, 117, 68, 281, 49, 24, 52, 129, 168]",0.0
19,1,18,5,"[14, 117, 156, 232, 316, 353, 433, 506, 520, 539, 601, 689, 733, 874, 971, 995, 1047, 1058, 1128, 1161]","[995, 1128]","[14, 117, 156, 232, 316, 353, 433, 506, 520, 539, 601, 689, 733, 874, 971, 1047, 1058, 1161]","[14, 117, 156, 232, 316, 353, 433, 506, 520, 539, 601, 689, 733, 874, 971, 1047, 1058, 1161, 1128]","[1128, 995, 210, 114, 643, 744, 20, 715, 98, 190, 133, 6, 128, 274, 218, 65, 27, 45, 125, 23]",0.0
19,3,24,4,"[14, 117, 156, 232, 316, 353, 433, 506, 520, 539, 601, 689, 733, 874, 971, 995, 1047, 1058, 1128, 1161]","[995, 1058]","[14, 117, 156, 232, 316, 353, 433, 506, 520, 539, 601, 689, 733, 874, 971, 1047, 1128, 1161]","[14, 117, 156, 232, 316, 353, 433, 506, 520, 539, 601, 689, 733, 874, 971, 1047, 1128, 1161, 63]","[1058, 63, 377, 738, 644, 677, 749, 125, 45, 612, 23, 218, 715, 587, 210, 744, 995, 27, 663, 97]",0.0
19,5,45,6,"[14, 117, 156, 232, 316, 353, 433, 506, 520, 539, 601, 689, 733, 874, 971, 995, 1047, 1058, 1128, 1161]","[995, 1128]","[14, 117, 156, 232, 316, 353, 433, 506, 520, 539, 601, 689, 733, 874, 971, 1047, 1058, 1161]","[14, 117, 156, 232, 316, 353, 433, 506, 520, 539, 601, 689, 733, 874, 971, 1047, 1058, 1161, 1128]","[1128, 995, 114, 190, 98, 210, 643, 744, 663, 20, 715, 128, 133, 97, 65, 218, 45, 23, 125, 27]",0.0
19,7,17,8,"[14, 117, 156, 232, 316, 353, 433, 506, 520, 539, 601, 689, 733, 874, 971, 995, 1047, 1058, 1128, 1161]",[995],"[14, 117, 156, 232, 316, 353, 433, 506, 520, 539, 601, 689, 733, 874, 971, 1047, 1058, 1128, 1161]","[14, 117, 156, 232, 316, 353, 433, 506, 520, 539, 601, 689, 733, 874, 971, 1047, 1058, 1128, 1161, 644]","[995, 49, 644, 210, 187, 6, 61, 27, 63, 715, 114, 190, 23, 128, 98, 133, 218, 45, 125, 65]",0.0
22,1,14,3,"[73, 128, 161, 187, 215, 567, 623, 668, 732, 739, 742, 776, 1064, 1102, 1150, 1175, 1183, 1207, 1222, 1224]","[1183, 1207]","[73, 128, 161, 187, 215, 567, 623, 668, 732, 739, 742, 776, 1064, 1102, 1150, 1175, 1222, 1224]","[73, 128, 161, 187, 215, 567, 623, 668, 732, 739, 742, 776, 1064, 1102, 1150, 1175, 1222, 1224, 1183]","[1183, 1207, 135, 39, 117, 45, 670, 260, 93, 281, 125, 68, 247, 105, 245, 49, 52, 129, 168, 24]",0.0
22,5,13,7,"[73, 128, 161, 187, 215, 567, 623, 668, 732, 739, 742, 776, 1064, 1102, 1150, 1175, 1183, 1207, 1222, 1224]",[1183],"[73, 128, 161, 187, 215, 567, 623, 668, 732, 739, 742, 776, 1064, 1102, 1150, 1175, 1207, 1222, 1224]","[73, 128, 161, 187, 215, 567, 623, 668, 732, 739, 742, 776, 1064, 1102, 1150, 1175, 1207, 1222, 1224, 1183]","[1183, 61, 245, 24, 129, 52, 168, 105, 65, 63, 45, 79, 125, 152, 190, 133, 114, 98, 49, 93]",0.0
22,7,10,9,"[73, 128, 161, 187, 215, 567, 623, 668, 732, 739, 742, 776, 1064, 1102, 1150, 1175, 1183, 1207, 1222, 1224]",[1222],"[73, 128, 161, 187, 215, 567, 623, 668, 732, 739, 742, 776, 1064, 1102, 1150, 1175, 1183, 1207, 1224]","[73, 128, 161, 187, 215, 567, 623, 668, 732, 739, 742, 776, 1064, 1102, 1150, 1175, 1183, 1207, 1224, 1222]","[1222, 117, 210, 114, 643, 744, 20, 715, 98, 190, 14, 133, 6, 274, 218, 65, 27, 45, 125, 23]",0.0
23,1,18,2,"[39, 91, 152, 203, 324, 378, 462, 520, 602, 719, 948, 958, 1054, 1159, 1246, 1254, 1259, 1267, 1272, 1284]",[1267],"[39, 91, 152, 203, 324, 378, 462, 520, 602, 719, 948, 958, 1054, 1159, 1246, 1254, 1259, 1272, 1284]","[39, 91, 152, 203, 324, 378, 462, 520, 602, 719, 948, 958, 1054, 1159, 1246, 1254, 1259, 1272, 1284, 1267]","[1267, 1242, 63, 377, 644, 65, 98, 133, 27, 995, 23, 612, 97, 45, 663, 125, 210, 218, 715, 744]",0.0
24,1,17,2,"[6, 44, 97, 187, 264, 393, 397, 401, 419, 587, 604, 648, 670, 677, 777, 861, 901, 1039, 1166, 1313]",[1039],"[6, 44, 97, 187, 264, 393, 397, 401, 419, 587, 604, 648, 670, 677, 777, 861, 901, 1166, 1313]","[6, 44, 97, 187, 264, 393, 397, 401, 419, 587, 604, 648, 670, 677, 777, 861, 901, 1166, 1313, 1039]","[1039, 1366, 149, 438, 222, 165, 90, 567, 383, 815, 275, 577, 829, 1257, 522, 568, 1195, 640, 730, 691]",0.0
24,3,28,5,"[6, 44, 97, 187, 264, 393, 397, 401, 419, 587, 604, 648, 670, 677, 777, 861, 901, 1039, 1166, 1313]",[1039],"[6, 44, 97, 187, 264, 393, 397, 401, 419, 587, 604, 648, 670, 677, 777, 861, 901, 1166, 1313]","[6, 44, 97, 187, 264, 393, 397, 401, 419, 587, 604, 648, 670, 677, 777, 861, 901, 1166, 1313, 1039]","[1039, 149, 215, 756, 118, 793, 79, 265, 425, 1019, 58, 676, 140, 714, 712, 211, 588, 386, 206, 387]",0.0
28,1,18,8,"[41, 56, 83, 97, 106, 171, 218, 377, 383, 417, 543, 609, 724, 727, 1062, 1065, 1211, 1459, 1462, 1463]","[1065, 1459]","[41, 56, 83, 97, 106, 171, 218, 377, 383, 417, 543, 609, 724, 727, 1062, 1211, 1462, 1463]","[41, 56, 83, 97, 106, 171, 218, 377, 383, 417, 543, 609, 724, 727, 1062, 1211, 1462, 1463, 1459]","[1065, 1459, 2044, 1632, 650, 2042, 47, 613, 15, 633, 9, 38, 1624, 415, 1576, 722, 12, 1762, 3, 1532]",0.0
28,5,13,6,"[41, 56, 83, 97, 106, 171, 218, 377, 383, 417, 543, 609, 724, 727, 1062, 1065, 1211, 1459, 1462, 1463]",[1459],"[41, 56, 83, 97, 106, 171, 218, 377, 383, 417, 543, 609, 724, 727, 1062, 1065, 1211, 1462, 1463]","[41, 56, 83, 97, 106, 171, 218, 377, 383, 417, 543, 609, 724, 727, 1062, 1065, 1211, 1462, 1463, 1459]","[1459, 404, 723, 2228, 2527, 2351, 1572, 1636, 2042, 2044, 1461, 1576, 722, 1762, 2221, 1532, 12, 1624, 1632, 650]",0.0
29,1,10,3,"[114, 118, 196, 211, 212, 214, 215, 223, 387, 434, 616, 647, 703, 729, 1072, 1469, 1473, 1475, 1480, 1482]","[114, 729, 1469, 1480]","[118, 196, 211, 212, 214, 215, 223, 387, 434, 616, 647, 703, 1072, 1473, 1475, 1482]","[118, 196, 211, 212, 214, 215, 223, 387, 434, 616, 647, 703, 1072, 1473, 1475, 1482, 1480]","[1480, 729, 114, 1469, 1229, 176, 793, 178, 184, 218, 58, 206, 14, 643, 20, 187, 588, 386, 712, 756]",0.0
33,1,10,4,"[93, 160, 279, 410, 428, 434, 554, 587, 615, 636, 682, 712, 767, 948, 991, 1009, 1235, 1287, 1477, 1565]",[1235],"[93, 160, 279, 410, 428, 434, 554, 587, 615, 636, 682, 712, 767, 948, 991, 1009, 1287, 1477, 1565]","[93, 160, 279, 410, 428, 434, 554, 587, 615, 636, 682, 712, 767, 948, 991, 1009, 1287, 1477, 1565, 1235]","[1235, 1070, 1072, 137, 200, 206, 588, 1114, 749, 58, 216, 214, 187, 1476, 140, 1023, 211, 729, 1155, 217]",0.0
34,1,12,7,"[4, 8, 92, 145, 149, 181, 222, 376, 507, 553, 559, 577, 605, 693, 730, 1043, 1219, 1257, 1339, 1501]","[507, 730]","[4, 8, 92, 145, 149, 181, 222, 376, 553, 559, 577, 605, 693, 1043, 1219, 1257, 1339, 1501]","[4, 8, 92, 145, 149, 181, 222, 376, 553, 559, 577, 605, 693, 1043, 1219, 1257, 1339, 1501, 640]","[507, 291, 117, 640, 127, 815, 165, 538, 383, 438, 401, 522, 90, 265, 691, 172, 901, 730, 397, 568]",0.0
35,1,10,2,"[111, 141, 168, 384, 418, 530, 577, 694, 774, 809, 1196, 1395, 1612, 1626, 1628, 1629, 1631, 1643, 1647, 1651]","[168, 1651]","[111, 141, 384, 418, 530, 577, 694, 774, 809, 1196, 1395, 1612, 1626, 1628, 1629, 1631, 1643, 1647]","[111, 141, 384, 418, 530, 577, 694, 774, 809, 1196, 1395, 1612, 1626, 1628, 1629, 1631, 1643, 1647, 1651]","[1651, 98, 65, 168, 24, 68, 129, 247, 245, 211, 49, 214, 210, 218, 52, 128, 125, 45, 435, 670]",0.0
35,7,10,8,"[111, 141, 168, 384, 418, 530, 577, 694, 774, 809, 1196, 1395, 1612, 1626, 1628, 1629, 1631, 1643, 1647, 1651]",[1647],"[111, 141, 168, 384, 418, 530, 577, 694, 774, 809, 1196, 1395, 1612, 1626, 1628, 1629, 1631, 1643, 1651]","[111, 141, 168, 384, 418, 530, 577, 694, 774, 809, 1196, 1395, 1612, 1626, 1628, 1629, 1631, 1643, 1651, 1713]","[1647, 291, 1713, 4, 238, 542, 1245, 69, 534, 407, 2092, 532, 520, 546, 950, 500, 174, 1106, 832, 518]",0.0
36,1,21,2,"[128, 189, 212, 214, 241, 255, 429, 466, 496, 670, 809, 922, 932, 933, 959, 1286, 1296, 1381, 1661, 1670]",[1661],"[128, 189, 212, 214, 241, 255, 429, 466, 496, 670, 809, 922, 932, 933, 959, 1286, 1296, 1381, 1670]","[128, 189, 212, 214, 241, 255, 429, 466, 496, 670, 809, 922, 932, 933, 959, 1286, 1296, 1381, 1670, 1661]","[1661, 43, 716, 1275, 2321, 1341, 1177, 420, 736, 1407, 1406, 201, 1956, 793, 1650, 696, 1082, 53, 766, 1394]",0.0
36,3,10,6,"[128, 189, 212, 214, 241, 255, 429, 466, 496, 670, 809, 922, 932, 933, 959, 1286, 1296, 1381, 1661, 1670]",[1296],"[128, 189, 212, 214, 241, 255, 429, 466, 496, 670, 809, 922, 932, 933, 959, 1286, 1381, 1661, 1670]","[128, 189, 212, 214, 241, 255, 429, 466, 496, 670, 809, 922, 932, 933, 959, 1286, 1381, 1661, 1670, 402]","[1296, 1432, 568, 691, 90, 402, 747, 811, 639, 397, 730, 700, 557, 658, 1092, 732, 794, 275, 901, 567]",0.0
36,7,13,8,"[128, 189, 212, 214, 241, 255, 429, 466, 496, 670, 809, 922, 932, 933, 959, 1286, 1296, 1381, 1661, 1670]",[670],"[128, 189, 212, 214, 241, 255, 429, 466, 496, 809, 922, 932, 933, 959, 1286, 1296, 1381, 1661, 1670]","[128, 189, 212, 214, 241, 255, 429, 466, 496, 809, 922, 932, 933, 959, 1286, 1296, 1381, 1661, 1670, 670, 63]","[670, 59, 433, 27, 776, 23, 606, 218, 529, 156, 65, 125, 98, 161, 114, 63, 45, 133, 190, 61]",0.0
40,1,71,2,"[6, 7, 127, 188, 196, 278, 623, 645, 647, 990, 1076, 1089, 1185, 1240, 1249, 1467, 1548, 1698, 1699, 1702]","[1240, 1467, 1702]","[6, 7, 127, 188, 196, 278, 623, 645, 647, 990, 1076, 1089, 1185, 1249, 1548, 1698, 1699]","[6, 7, 127, 188, 196, 278, 623, 645, 647, 990, 1076, 1089, 1185, 1249, 1548, 1698, 1699, 1702]","[1240, 1467, 1702, 129, 52, 168, 105, 65, 63, 45, 128, 79, 125, 152, 190, 133, 114, 98, 49, 93]",0.0
44,1,13,5,"[14, 21, 30, 97, 167, 190, 203, 206, 219, 386, 617, 720, 738, 756, 848, 897, 912, 1067, 1426, 1737]",[912],"[14, 21, 30, 97, 167, 190, 203, 206, 219, 386, 617, 720, 738, 756, 848, 897, 1067, 1426, 1737]","[14, 21, 30, 97, 167, 190, 203, 206, 219, 386, 617, 720, 738, 756, 848, 897, 1067, 1426, 1737, 912]","[912, 670, 1467, 175, 612, 662, 663, 322, 487, 10, 601, 432, 210, 1536, 560, 214, 1254, 1116, 630, 1159]",0.0
44,5,10,8,"[14, 21, 30, 97, 167, 190, 203, 206, 219, 386, 617, 720, 738, 756, 848, 897, 912, 1067, 1426, 1737]",[912],"[14, 21, 30, 97, 167, 190, 203, 206, 219, 386, 617, 720, 738, 756, 848, 897, 1067, 1426, 1737]","[14, 21, 30, 97, 167, 190, 203, 206, 219, 386, 617, 720, 738, 756, 848, 897, 1067, 1426, 1737, 556]","[556, 264, 524, 906, 1180, 326, 337, 716, 910, 791, 1116, 1150, 243, 585, 911, 483, 912, 375, 1156, 1119]",0.0
45,5,10,8,"[14, 90, 165, 180, 261, 286, 362, 419, 576, 677, 901, 1088, 1226, 1265, 1356, 1660, 1753, 1777, 1802, 1804]",[1802],"[14, 90, 165, 180, 261, 286, 362, 419, 576, 677, 901, 1088, 1226, 1265, 1356, 1660, 1753, 1777, 1804]","[14, 90, 165, 180, 261, 286, 362, 419, 576, 677, 901, 1088, 1226, 1265, 1356, 1660, 1753, 1777, 1804, 1802, 1039]","[1802, 746, 1039, 872, 1366, 577, 770, 568, 1257, 222, 1195, 815, 383, 691, 397, 401, 730, 522, 640, 829]",0.0
48,1,79,2,"[132, 146, 562, 566, 710, 906, 969, 1092, 1150, 1191, 1254, 1260, 1298, 1347, 1392, 1403, 1418, 1461, 1773, 1864]",[1773],"[132, 146, 562, 566, 710, 906, 969, 1092, 1150, 1191, 1254, 1260, 1298, 1347, 1392, 1403, 1418, 1461, 1864]","[132, 146, 562, 566, 710, 906, 969, 1092, 1150, 1191, 1254, 1260, 1298, 1347, 1392, 1403, 1418, 1461, 1864, 1656]","[1773, 738, 747, 1095, 606, 1716, 1656, 865, 1727, 879, 1185, 1064, 108, 955, 809, 1076, 1210, 565, 739, 684]",0.0
48,3,54,8,"[132, 146, 562, 566, 710, 906, 969, 1092, 1150, 1191, 1254, 1260, 1298, 1347, 1392, 1403, 1418, 1461, 1773, 1864]",[1418],"[132, 146, 562, 566, 710, 906, 969, 1092, 1150, 1191, 1254, 1260, 1298, 1347, 1392, 1403, 1461, 1773, 1864]","[132, 146, 562, 566, 710, 906, 969, 1092, 1150, 1191, 1254, 1260, 1298, 1347, 1392, 1403, 1461, 1773, 1864, 1418, 1770]","[1418, 1770, 2700, 2397, 2666, 1520, 726, 2554, 2662, 1516, 1768, 2457, 655, 1796, 1779, 1783, 1499, 3161, 2343, 2742]",0.0
49,1,11,5,"[31, 33, 35, 44, 58, 65, 94, 121, 125, 133, 136, 146, 161, 468, 536, 776, 1146, 1563, 1684, 1879]","[146, 1879]","[31, 33, 35, 44, 58, 65, 94, 121, 125, 133, 136, 161, 468, 536, 776, 1146, 1563, 1684]","[31, 33, 35, 44, 58, 65, 94, 121, 125, 133, 136, 161, 468, 536, 776, 1146, 1563, 1684, 146]","[146, 1879, 433, 844, 156, 87, 127, 63, 151, 79, 648, 118, 126, 152, 190, 114, 265, 196, 149, 59]",0.0
49,3,17,8,"[31, 33, 35, 44, 58, 65, 94, 121, 125, 133, 136, 146, 161, 468, 536, 776, 1146, 1563, 1684, 1879]",[536],"[31, 33, 35, 44, 58, 65, 94, 121, 125, 133, 136, 146, 161, 468, 776, 1146, 1563, 1684, 1879]","[31, 33, 35, 44, 58, 65, 94, 121, 125, 133, 136, 146, 161, 468, 776, 1146, 1563, 1684, 1879, 147]","[536, 147, 867, 937, 909, 930, 874, 232, 126, 789, 896, 791, 881, 353, 95, 877, 892, 920, 502, 70]",0.0
49,5,11,8,"[31, 33, 35, 44, 58, 65, 94, 121, 125, 133, 136, 146, 161, 468, 536, 776, 1146, 1563, 1684, 1879]",[125],"[31, 33, 35, 44, 58, 65, 94, 121, 133, 136, 146, 161, 468, 536, 776, 1146, 1563, 1684, 1879]","[31, 33, 35, 44, 58, 65, 94, 121, 133, 136, 146, 161, 468, 536, 776, 1146, 1563, 1684, 1879, 715]","[715, 152, 49, 93, 59, 433, 27, 23, 606, 128, 218, 529, 156, 125, 98, 114, 63, 45, 190, 61]",0.0
52,1,14,3,"[59, 80, 84, 121, 126, 147, 158, 161, 190, 203, 223, 434, 513, 591, 652, 838, 851, 900, 1869, 1890]","[838, 900]","[59, 80, 84, 121, 126, 147, 158, 161, 190, 203, 223, 434, 513, 591, 652, 851, 1869, 1890]","[59, 80, 84, 121, 126, 147, 158, 161, 190, 203, 223, 434, 513, 591, 652, 851, 1869, 1890, 900]","[900, 838, 134, 1085, 1666, 912, 241, 1203, 320, 837, 94, 777, 73, 164, 67, 66, 131, 850, 138, 74]",0.0
52,5,11,6,"[59, 80, 84, 121, 126, 147, 158, 161, 190, 203, 223, 434, 513, 591, 652, 838, 851, 900, 1869, 1890]","[59, 1890]","[80, 84, 121, 126, 147, 158, 161, 190, 203, 223, 434, 513, 591, 652, 838, 851, 900, 1869]","[80, 84, 121, 126, 147, 158, 161, 190, 203, 223, 434, 513, 591, 652, 838, 851, 900, 1869, 1890]","[1890, 529, 98, 739, 61, 63, 127, 556, 1059, 565, 433, 1076, 620, 776, 59, 156, 114, 606, 134, 87]",0.0
53,1,21,6,"[444, 448, 450, 467, 488, 495, 514, 594, 660, 790, 1276, 1303, 1344, 1418, 1849, 1898, 1907, 1960, 1971, 1975]",[1418],"[444, 448, 450, 467, 488, 495, 514, 594, 660, 790, 1276, 1303, 1344, 1849, 1898, 1907, 1960, 1971, 1975]","[444, 448, 450, 467, 488, 495, 514, 594, 660, 790, 1276, 1303, 1344, 1849, 1898, 1907, 1960, 1971, 1975, 434]","[1418, 434, 59, 79, 648, 196, 149, 121, 164, 131, 265, 127, 126, 80, 151, 147, 91, 896, 118, 75]",0.0
58,1,24,8,"[113, 143, 533, 539, 557, 559, 565, 600, 656, 677, 734, 800, 1049, 1191, 1251, 1720, 1723, 1837, 1990, 2017]","[1049, 1251, 1723, 1837]","[113, 143, 533, 539, 557, 559, 565, 600, 656, 677, 734, 800, 1191, 1720, 1990, 2017]","[113, 143, 533, 539, 557, 559, 565, 600, 656, 677, 734, 800, 1191, 1720, 1990, 2017, 1049]","[1049, 1251, 1723, 1837, 865, 1727, 1275, 1185, 676, 768, 587, 645, 1082, 1102, 642, 1096, 1134, 841, 935, 1243]",0.0
