user_id,target_pos,mid_pos,last_pos,original_interactions,items_removed,exclusion_interactions,inclusion_interactions,worst_jac,same_interactions
24,7,10,7,"[677, 1039, 6, 393, 97, 861, 397, 648, 401, 419, 1166, 1313, 777, 901, 264, 44, 187, 587, 670, 604]",[677],"[1039, 6, 393, 97, 861, 397, 648, 401, 419, 1166, 1313, 777, 901, 264, 44, 187, 587, 670, 604]","[1039, 6, 393, 97, 861, 397, 648, 401, 419, 1166, 1313, 777, 901, 264, 44, 187, 587, 670, 604, 677]","[677, 61, 556, 1019, 841, 768, 161, 63, 776, 156, 642, 606, 644, 1134, 647, 645, 763, 529, 620, 120]",0.0
26,5,11,5,"[1353, 1350, 4, 1339, 657, 391, 1320, 1408, 930, 1024, 140, 581, 1426, 15, 83, 216, 11, 1059, 1277, 1191]",[1408],"[1353, 1350, 4, 1339, 657, 391, 1320, 930, 1024, 140, 581, 1426, 15, 83, 216, 11, 1059, 1277, 1191]","[1353, 1350, 4, 1339, 657, 391, 1320, 930, 1024, 140, 581, 1426, 15, 83, 216, 11, 1059, 1277, 1191, 1408]","[1408, 79, 59, 156, 49, 23, 128, 218, 152, 93, 161, 61, 65, 125, 45, 63, 133, 98, 190, 114]",0.0
26,7,11,7,"[1353, 1350, 4, 1339, 657, 391, 1320, 1408, 930, 1024, 140, 581, 1426, 15, 83, 216, 11, 1059, 1277, 1191]",[1339],"[1353, 1350, 4, 657, 391, 1320, 1408, 930, 1024, 140, 581, 1426, 15, 83, 216, 11, 1059, 1277, 1191]","[1353, 1350, 4, 657, 391, 1320, 1408, 930, 1024, 140, 581, 1426, 15, 83, 216, 11, 1059, 1277, 1191, 1339]","[1339, 382, 105, 125, 383, 14, 52, 190, 245, 129, 548, 291, 222, 6, 23, 168, 135, 41, 172, 117]",0.0
28,5,11,5,"[106, 724, 97, 1211, 218, 1459, 377, 727, 1463, 56, 383, 1062, 83, 1065, 543, 171, 609, 1462, 417, 41]",[1459],"[106, 724, 97, 1211, 218, 377, 727, 1463, 56, 383, 1062, 83, 1065, 543, 171, 609, 1462, 417, 41]","[106, 724, 97, 1211, 218, 377, 727, 1463, 56, 383, 1062, 83, 1065, 543, 171, 609, 1462, 417, 41, 1459]","[1459, 793, 610, 1587, 415, 140, 421, 1467, 42, 154, 695, 43, 10, 48, 766, 53, 175, 662, 13, 694]",0.0
28,7,12,7,"[106, 724, 97, 1211, 218, 1459, 377, 727, 1463, 56, 383, 1062, 83, 1065, 543, 171, 609, 1462, 417, 41]",[724],"[106, 97, 1211, 218, 1459, 377, 727, 1463, 56, 383, 1062, 83, 1065, 543, 171, 609, 1462, 417, 41]","[106, 97, 1211, 218, 1459, 377, 727, 1463, 56, 383, 1062, 83, 1065, 543, 171, 609, 1462, 417, 41, 724]","[724, 548, 634, 128, 643, 8, 742, 16, 117, 45, 23, 204, 6, 14, 601, 178, 176, 184, 757, 207]",0.0
31,7,10,7,"[85, 643, 689, 190, 1305, 1281, 626, 934, 518, 1492, 1520, 1257, 677, 535, 778, 84, 615, 833, 732, 275]",[85],"[643, 689, 190, 1305, 1281, 626, 934, 518, 1492, 1520, 1257, 677, 535, 778, 84, 615, 833, 732, 275]","[643, 689, 190, 1305, 1281, 626, 934, 518, 1492, 1520, 1257, 677, 535, 778, 84, 615, 833, 732, 275, 85]","[85, 372, 568, 794, 815, 41, 172, 14, 901, 177, 522, 165, 21, 117, 317, 222, 90, 291, 336, 538]",0.0
33,5,11,5,"[1287, 554, 1565, 93, 160, 767, 991, 682, 1009, 712, 428, 615, 1235, 1477, 410, 434, 587, 948, 279, 636]",[767],"[1287, 554, 1565, 93, 160, 991, 682, 1009, 712, 428, 615, 1235, 1477, 410, 434, 587, 948, 279, 636]","[1287, 554, 1565, 93, 160, 991, 682, 1009, 712, 428, 615, 1235, 1477, 410, 434, 587, 948, 279, 636, 767]","[767, 210, 114, 643, 744, 20, 715, 98, 190, 14, 133, 6, 128, 274, 218, 65, 27, 45, 125, 23]",0.0
33,7,14,7,"[1287, 554, 1565, 93, 160, 767, 991, 682, 1009, 712, 428, 615, 1235, 1477, 410, 434, 587, 948, 279, 636]",[1287],"[554, 1565, 93, 160, 767, 991, 682, 1009, 712, 428, 615, 1235, 1477, 410, 434, 587, 948, 279, 636]","[554, 1565, 93, 160, 767, 991, 682, 1009, 712, 428, 615, 1235, 1477, 410, 434, 587, 948, 279, 636, 1287]","[1287, 759, 663, 768, 995, 703, 744, 97, 63, 647, 715, 644, 218, 210, 749, 215, 1019, 667, 665, 212]",0.0
35,3,10,3,"[530, 168, 1647, 1395, 384, 418, 1629, 774, 141, 694, 1628, 1651, 111, 1612, 1631, 1626, 809, 577, 1643, 1196]","[168, 530]","[1647, 1395, 384, 418, 1629, 774, 141, 694, 1628, 1651, 111, 1612, 1631, 1626, 809, 577, 1643, 1196]","[1647, 1395, 384, 418, 1629, 774, 141, 694, 1628, 1651, 111, 1612, 1631, 1626, 809, 577, 1643, 1196, 530]","[530, 19, 52, 129, 172, 90, 382, 284, 28, 539, 521, 245, 124, 168, 165, 438, 60, 439, 281, 40]",0.0
35,5,10,4,"[530, 168, 1647, 1395, 384, 418, 1629, 774, 141, 694, 1628, 1651, 111, 1612, 1631, 1626, 809, 577, 1643, 1196]","[111, 168]","[530, 1647, 1395, 384, 418, 1629, 774, 141, 694, 1628, 1651, 1612, 1631, 1626, 809, 577, 1643, 1196]","[530, 1647, 1395, 384, 418, 1629, 774, 141, 694, 1628, 1651, 1612, 1631, 1626, 809, 577, 1643, 1196, 111]","[111, 382, 105, 125, 383, 14, 52, 190, 245, 129, 548, 291, 222, 6, 23, 168, 135, 41, 172, 117]",0.0
35,7,10,7,"[530, 168, 1647, 1395, 384, 418, 1629, 774, 141, 694, 1628, 1651, 111, 1612, 1631, 1626, 809, 577, 1643, 1196]",[418],"[530, 168, 1647, 1395, 384, 1629, 774, 141, 694, 1628, 1651, 111, 1612, 1631, 1626, 809, 577, 1643, 1196]","[530, 168, 1647, 1395, 384, 1629, 774, 141, 694, 1628, 1651, 111, 1612, 1631, 1626, 809, 577, 1643, 1196, 418]","[418, 291, 568, 438, 135, 93, 129, 114, 65, 152, 265, 125, 133, 49, 23, 165, 190, 41, 117, 172]",0.0
36,3,11,3,"[809, 429, 1296, 466, 255, 1286, 241, 922, 933, 670, 128, 496, 212, 1661, 214, 189, 1670, 1381, 932, 959]",[1296],"[809, 429, 466, 255, 1286, 241, 922, 933, 670, 128, 496, 212, 1661, 214, 189, 1670, 1381, 932, 959]","[809, 429, 466, 255, 1286, 241, 922, 933, 670, 128, 496, 212, 1661, 214, 189, 1670, 1381, 932, 959, 877]","[877, 502, 205, 909, 1663, 800, 942, 278, 920, 1150, 874, 524, 791, 364, 309, 1296, 279, 1235, 1388, 1559]",0.0
36,5,14,5,"[809, 429, 1296, 466, 255, 1286, 241, 922, 933, 670, 128, 496, 212, 1661, 214, 189, 1670, 1381, 932, 959]",[933],"[809, 429, 1296, 466, 255, 1286, 241, 922, 670, 128, 496, 212, 1661, 214, 189, 1670, 1381, 932, 959]","[809, 429, 1296, 466, 255, 1286, 241, 922, 670, 128, 496, 212, 1661, 214, 189, 1670, 1381, 932, 959, 933]","[933, 211, 49, 644, 210, 187, 6, 61, 27, 63, 715, 114, 190, 23, 98, 133, 218, 45, 125, 65]",0.0
40,7,11,7,"[6, 278, 7, 647, 623, 196, 1249, 645, 188, 127, 1185, 1698, 1467, 1240, 1702, 1699, 990, 1076, 1089, 1548]",[127],"[6, 278, 7, 647, 623, 196, 1249, 645, 188, 1185, 1698, 1467, 1240, 1702, 1699, 990, 1076, 1089, 1548]","[6, 278, 7, 647, 623, 196, 1249, 645, 188, 1185, 1698, 1467, 1240, 1702, 1699, 990, 1076, 1089, 1548, 127]","[127, 152, 539, 149, 265, 59, 87, 529, 98, 134, 114, 61, 433, 133, 776, 606, 190, 63, 156, 161]",0.0
42,7,14,7,"[1723, 1717, 125, 210, 1711, 214, 670, 211, 187, 7, 151, 844, 1712, 192, 740, 1038, 160, 176, 386, 1177]",[740],"[1723, 1717, 125, 210, 1711, 214, 670, 211, 187, 7, 151, 844, 1712, 192, 1038, 160, 176, 386, 1177]","[1723, 1717, 125, 210, 1711, 214, 670, 211, 187, 7, 151, 844, 1712, 192, 1038, 160, 176, 386, 1177, 740]","[740, 207, 218, 663, 744, 749, 1019, 16, 23, 636, 995, 190, 601, 742, 677, 738, 97, 587, 1006, 604]",0.0
44,5,10,5,"[14, 756, 30, 219, 97, 897, 848, 1426, 1737, 21, 912, 203, 617, 1067, 720, 190, 386, 167, 206, 738]",[756],"[14, 30, 219, 97, 897, 848, 1426, 1737, 21, 912, 203, 617, 1067, 720, 190, 386, 167, 206, 738]","[14, 30, 219, 97, 897, 848, 1426, 1737, 21, 912, 203, 617, 1067, 720, 190, 386, 167, 206, 738, 756]","[756, 125, 278, 65, 620, 749, 187, 768, 63, 642, 215, 120, 715, 218, 587, 1019, 529, 645, 647, 644]",0.0
44,7,16,7,"[14, 756, 30, 219, 97, 897, 848, 1426, 1737, 21, 912, 203, 617, 1067, 720, 190, 386, 167, 206, 738]",[897],"[14, 756, 30, 219, 97, 848, 1426, 1737, 21, 912, 203, 617, 1067, 720, 190, 386, 167, 206, 738]","[14, 756, 30, 219, 97, 848, 1426, 1737, 21, 912, 203, 617, 1067, 720, 190, 386, 167, 206, 738, 897]","[897, 620, 323, 1019, 539, 377, 120, 98, 114, 61, 134, 1076, 529, 133, 606, 776, 433, 63, 161, 156]",0.0
48,5,13,5,"[1092, 1773, 1418, 1254, 906, 969, 1864, 1150, 1298, 566, 146, 562, 1347, 1461, 710, 132, 1392, 1403, 1260, 1191]",[1298],"[1092, 1773, 1418, 1254, 906, 969, 1864, 1150, 566, 146, 562, 1347, 1461, 710, 132, 1392, 1403, 1260, 1191]","[1092, 1773, 1418, 1254, 906, 969, 1864, 1150, 566, 146, 562, 1347, 1461, 710, 132, 1392, 1403, 1260, 1191, 1298]","[1298, 662, 45, 207, 125, 421, 68, 129, 435, 24, 487, 245, 10, 1467, 175, 106, 168, 52, 670, 1]",0.0
48,7,10,7,"[1092, 1773, 1418, 1254, 906, 969, 1864, 1150, 1298, 566, 146, 562, 1347, 1461, 710, 132, 1392, 1403, 1260, 1191]",[1864],"[1092, 1773, 1418, 1254, 906, 969, 1150, 1298, 566, 146, 562, 1347, 1461, 710, 132, 1392, 1403, 1260, 1191]","[1092, 1773, 1418, 1254, 906, 969, 1150, 1298, 566, 146, 562, 1347, 1461, 710, 132, 1392, 1403, 1260, 1191, 1864]","[1864, 826, 872, 732, 984, 1222, 576, 275, 567, 1166, 901, 794, 669, 1226, 747, 700, 1852, 658, 557, 1857]",0.0
49,5,11,5,"[536, 468, 35, 33, 31, 1684, 125, 44, 133, 65, 58, 121, 1563, 146, 94, 1879, 1146, 776, 161, 136]","[33, 536, 1684]","[468, 35, 31, 125, 44, 133, 65, 58, 121, 1563, 146, 94, 1879, 1146, 776, 161, 136]","[468, 35, 31, 125, 44, 133, 65, 58, 121, 1563, 146, 94, 1879, 1146, 776, 161, 136, 536]","[536, 33, 1684, 196, 210, 45, 265, 529, 215, 61, 79, 715, 433, 152, 156, 218, 114, 190, 98, 63]",0.0
49,7,10,7,"[536, 468, 35, 33, 31, 1684, 125, 44, 133, 65, 58, 121, 1563, 146, 94, 1879, 1146, 776, 161, 136]",[536],"[468, 35, 33, 31, 1684, 125, 44, 133, 65, 58, 121, 1563, 146, 94, 1879, 1146, 776, 161, 136]","[468, 35, 33, 31, 1684, 125, 44, 133, 65, 58, 121, 1563, 146, 94, 1879, 1146, 776, 161, 136, 536]","[536, 715, 152, 49, 93, 59, 433, 27, 23, 606, 128, 218, 529, 156, 98, 114, 63, 45, 190, 61]",0.0
52,1,10,1,"[434, 121, 84, 190, 59, 203, 161, 652, 147, 80, 513, 223, 158, 1869, 851, 1890, 126, 591, 838, 900]","[158, 1890]","[434, 121, 84, 190, 59, 203, 161, 652, 147, 80, 513, 223, 1869, 851, 126, 591, 838, 900]","[434, 121, 84, 190, 59, 203, 161, 652, 147, 80, 513, 223, 1869, 851, 126, 591, 838, 900, 1890]","[1890, 158, 844, 91, 837, 850, 896, 151, 1103, 712, 149, 75, 131, 576, 127, 73, 118, 648, 714, 164]",0.0
52,7,10,7,"[434, 121, 84, 190, 59, 203, 161, 652, 147, 80, 513, 223, 158, 1869, 851, 1890, 126, 591, 838, 900]",[161],"[434, 121, 84, 190, 59, 203, 652, 147, 80, 513, 223, 158, 1869, 851, 1890, 126, 591, 838, 900]","[434, 121, 84, 190, 59, 203, 652, 147, 80, 513, 223, 158, 1869, 851, 1890, 126, 591, 838, 900, 587]","[587, 63, 556, 631, 768, 87, 134, 156, 161, 776, 644, 1134, 642, 647, 606, 645, 529, 763, 120, 620]",0.0
58,7,11,7,"[800, 143, 557, 539, 113, 734, 677, 656, 600, 1990, 2017, 559, 533, 1191, 1837, 565, 1723, 1251, 1720, 1049]",[113],"[800, 143, 557, 539, 734, 677, 656, 600, 1990, 2017, 559, 533, 1191, 1837, 565, 1723, 1251, 1720, 1049]","[800, 143, 557, 539, 734, 677, 656, 600, 1990, 2017, 559, 533, 1191, 1837, 565, 1723, 1251, 1720, 1049, 113]","[113, 210, 715, 529, 63, 212, 218, 97, 206, 642, 749, 215, 645, 768, 647, 588, 1019, 644, 841, 587]",0.0
59,7,15,7,"[166, 1099, 1576, 265, 610, 2044, 377, 1587, 124, 866, 253, 1795, 49, 2041, 566, 2053, 279, 1838, 1923, 171]",[2044],"[166, 1099, 1576, 265, 610, 377, 1587, 124, 866, 253, 1795, 49, 2041, 566, 2053, 279, 1838, 1923, 171]","[166, 1099, 1576, 265, 610, 377, 1587, 124, 866, 253, 1795, 49, 2041, 566, 2053, 279, 1838, 1923, 171, 2044]","[2044, 632, 1196, 1645, 410, 618, 697, 634, 1517, 771, 1384, 723, 1530, 1765, 1265, 699, 1510, 77, 159, 1237]",0.0
