user_id,target_pos,mid_pos,last_pos,original_interactions,items_removed,exclusion_interactions,inclusion_interactions,worst_jac,same_interactions
15,7,11,2,"[117, 471, 377, 91, 399, 21, 872, 901, 926, 826, 123, 515, 922, 94, 894, 915, 851, 188, 125, 623]",[94],"[117, 471, 377, 91, 399, 21, 872, 901, 926, 826, 123, 515, 922, 894, 915, 851, 188, 125, 623]","[117, 471, 377, 91, 399, 21, 872, 901, 926, 826, 123, 515, 922, 894, 915, 851, 188, 125, 623, 712]","[94, 85, 712, 207, 211, 98, 643, 27, 190, 548, 14, 274, 133, 187, 218, 65, 23, 45, 128, 6]",0.0
17,3,12,0,"[373, 11, 960, 117, 150, 118, 349, 21, 91, 377, 741, 749, 278, 323, 990, 1009, 529, 970, 978, 1010]",[970],"[373, 11, 960, 117, 150, 118, 349, 21, 91, 377, 741, 749, 278, 323, 990, 1009, 529, 978, 1010]","[373, 11, 960, 117, 150, 118, 349, 21, 91, 377, 741, 749, 278, 323, 990, 1009, 529, 978, 1010, 970]","[970, 274, 114, 190, 98, 210, 643, 744, 663, 20, 715, 128, 133, 97, 65, 218, 45, 23, 125, 27]",0.0
17,5,15,4,"[373, 11, 960, 117, 150, 118, 349, 21, 91, 377, 741, 749, 278, 323, 990, 1009, 529, 970, 978, 1010]",[529],"[373, 11, 960, 117, 150, 118, 349, 21, 91, 377, 741, 749, 278, 323, 990, 1009, 970, 978, 1010]","[373, 11, 960, 117, 150, 118, 349, 21, 91, 377, 741, 749, 278, 323, 990, 1009, 970, 978, 1010, 10]","[529, 5, 211, 10, 744, 218, 20, 39, 65, 23, 643, 45, 27, 6, 588, 125, 128, 187, 274, 219]",0.0
17,7,27,0,"[373, 11, 960, 117, 150, 118, 349, 21, 91, 377, 741, 749, 278, 323, 990, 1009, 529, 970, 978, 1010]",[978],"[373, 11, 960, 117, 150, 118, 349, 21, 91, 377, 741, 749, 278, 323, 990, 1009, 529, 970, 1010]","[373, 11, 960, 117, 150, 118, 349, 21, 91, 377, 741, 749, 278, 323, 990, 1009, 529, 970, 1010, 129]","[978, 59, 125, 433, 129, 187, 128, 190, 218, 93, 114, 196, 49, 63, 211, 98, 133, 265, 79, 152]",0.0
18,3,13,1,"[31, 1044, 1061, 1051, 567, 402, 1109, 260, 245, 58, 475, 105, 1099, 795, 951, 1050, 471, 354, 686, 417]","[105, 471]","[31, 1044, 1061, 1051, 567, 402, 1109, 260, 245, 58, 475, 1099, 795, 951, 1050, 354, 686, 417]","[31, 1044, 1061, 1051, 567, 402, 1109, 260, 245, 58, 475, 1099, 795, 951, 1050, 354, 686, 417, 1043]","[105, 471, 1043, 1587, 1353, 1345, 1538, 766, 144, 88, 2012, 866, 429, 1406, 1298, 1065, 43, 1311, 53, 1024]",0.0
18,5,15,5,"[31, 1044, 1061, 1051, 567, 402, 1109, 260, 245, 58, 475, 105, 1099, 795, 951, 1050, 471, 354, 686, 417]","[105, 471]","[31, 1044, 1061, 1051, 567, 402, 1109, 260, 245, 58, 475, 1099, 795, 951, 1050, 354, 686, 417]","[31, 1044, 1061, 1051, 567, 402, 1109, 260, 245, 58, 475, 1099, 795, 951, 1050, 354, 686, 417, 1229]","[105, 471, 152, 128, 215, 1229, 218, 386, 756, 206, 387, 217, 79, 587, 187, 712, 588, 214, 211, 140]",0.0
19,7,11,1,"[1047, 506, 601, 316, 689, 117, 995, 539, 433, 971, 874, 353, 232, 520, 733, 156, 14, 1161, 1128, 1058]",[874],"[1047, 506, 601, 316, 689, 117, 995, 539, 433, 971, 353, 232, 520, 733, 156, 14, 1161, 1128, 1058]","[1047, 506, 601, 316, 689, 117, 995, 539, 433, 971, 353, 232, 520, 733, 156, 14, 1161, 1128, 1058, 955]","[874, 955, 556, 1260, 763, 606, 1675, 1064, 1724, 1716, 879, 1251, 1210, 1199, 565, 1727, 108, 1104, 1656, 1185]",0.0
22,7,11,1,"[1222, 739, 567, 1175, 668, 732, 1224, 776, 161, 1064, 1150, 73, 623, 1183, 128, 742, 187, 215, 1102, 1207]",[1102],"[1222, 739, 567, 1175, 668, 732, 1224, 776, 161, 1064, 1150, 73, 623, 1183, 128, 742, 187, 215, 1207]","[1222, 739, 567, 1175, 668, 732, 1224, 776, 161, 1064, 1150, 73, 623, 1183, 128, 742, 187, 215, 1207, 27]","[1102, 117, 210, 114, 643, 744, 20, 715, 98, 190, 14, 133, 6, 274, 218, 65, 27, 45, 125, 23]",0.0
23,7,15,0,"[378, 324, 1254, 1159, 1284, 39, 152, 958, 1259, 462, 948, 91, 520, 719, 203, 1246, 1272, 1267, 602, 1054]",[719],"[378, 324, 1254, 1159, 1284, 39, 152, 958, 1259, 462, 948, 91, 520, 203, 1246, 1272, 1267, 602, 1054]","[378, 324, 1254, 1159, 1284, 39, 152, 958, 1259, 462, 948, 91, 520, 203, 1246, 1272, 1267, 602, 1054, 694]","[719, 663, 1731, 435, 694, 767, 1, 670, 1467, 48, 612, 106, 560, 487, 630, 10, 322, 175, 421, 662]",0.0
24,5,14,5,"[677, 1039, 6, 393, 97, 861, 397, 648, 401, 419, 1166, 1313, 777, 901, 264, 44, 187, 587, 670, 604]",[670],"[677, 1039, 6, 393, 97, 861, 397, 648, 401, 419, 1166, 1313, 777, 901, 264, 44, 187, 587, 604]","[677, 1039, 6, 393, 97, 861, 397, 648, 401, 419, 1166, 1313, 777, 901, 264, 44, 187, 587, 604, 789]","[670, 789, 118, 776, 87, 274, 739, 556, 606, 1076, 791, 190, 134, 63, 156, 353, 433, 161, 278, 513]",0.0
24,7,92,4,"[677, 1039, 6, 393, 97, 861, 397, 648, 401, 419, 1166, 1313, 777, 901, 264, 44, 187, 587, 670, 604]",[670],"[677, 1039, 6, 393, 97, 861, 397, 648, 401, 419, 1166, 1313, 777, 901, 264, 44, 187, 587, 604]","[677, 1039, 6, 393, 97, 861, 397, 648, 401, 419, 1166, 1313, 777, 901, 264, 44, 187, 587, 604, 670]","[670, 114, 190, 133, 98, 45, 117, 93, 125, 24, 247, 49, 168, 245, 135, 39, 129, 52, 185, 105]",0.0
26,3,140,0,"[1353, 1350, 4, 1339, 657, 391, 1320, 1408, 930, 1024, 140, 581, 1426, 15, 83, 216, 11, 1059, 1277, 1191]",[1277],"[1353, 1350, 4, 1339, 657, 391, 1320, 1408, 930, 1024, 140, 581, 1426, 15, 83, 216, 11, 1059, 1191]","[1353, 1350, 4, 1339, 657, 391, 1320, 1408, 930, 1024, 140, 581, 1426, 15, 83, 216, 11, 1059, 1191, 1277]","[1277, 168, 568, 438, 135, 93, 129, 114, 65, 152, 265, 125, 133, 49, 23, 165, 190, 41, 117, 172]",0.0
26,5,11,5,"[1353, 1350, 4, 1339, 657, 391, 1320, 1408, 930, 1024, 140, 581, 1426, 15, 83, 216, 11, 1059, 1277, 1191]",[1059],"[1353, 1350, 4, 1339, 657, 391, 1320, 1408, 930, 1024, 140, 581, 1426, 15, 83, 216, 11, 1277, 1191]","[1353, 1350, 4, 1339, 657, 391, 1320, 1408, 930, 1024, 140, 581, 1426, 15, 83, 216, 11, 1277, 1191, 98]","[1059, 114, 190, 133, 98, 45, 117, 93, 125, 24, 247, 49, 168, 245, 135, 39, 129, 52, 185, 105]",0.0
26,7,24,0,"[1353, 1350, 4, 1339, 657, 391, 1320, 1408, 930, 1024, 140, 581, 1426, 15, 83, 216, 11, 1059, 1277, 1191]",[1059],"[1353, 1350, 4, 1339, 657, 391, 1320, 1408, 930, 1024, 140, 581, 1426, 15, 83, 216, 11, 1277, 1191]","[1353, 1350, 4, 1339, 657, 391, 1320, 1408, 930, 1024, 140, 581, 1426, 15, 83, 216, 11, 1277, 1191, 568]","[1059, 43, 148, 201, 568, 766, 425, 1420, 53, 211, 466, 1235, 1309, 205, 793, 1150, 926, 524, 429, 800]",0.0
28,5,11,3,"[106, 724, 97, 1211, 218, 1459, 377, 727, 1463, 56, 383, 1062, 83, 1065, 543, 171, 609, 1462, 417, 41]",[171],"[106, 724, 97, 1211, 218, 1459, 377, 727, 1463, 56, 383, 1062, 83, 1065, 543, 609, 1462, 417, 41]","[106, 724, 97, 1211, 218, 1459, 377, 727, 1463, 56, 383, 1062, 83, 1065, 543, 609, 1462, 417, 41, 382]","[171, 49, 23, 125, 382, 24, 245, 316, 247, 129, 172, 6, 274, 168, 52, 39, 185, 105, 117, 135]",0.0
28,7,25,1,"[106, 724, 97, 1211, 218, 1459, 377, 727, 1463, 56, 383, 1062, 83, 1065, 543, 171, 609, 1462, 417, 41]",[1462],"[106, 724, 97, 1211, 218, 1459, 377, 727, 1463, 56, 383, 1062, 83, 1065, 543, 171, 609, 417, 41]","[106, 724, 97, 1211, 218, 1459, 377, 727, 1463, 56, 383, 1062, 83, 1065, 543, 171, 609, 417, 41, 14]","[1462, 117, 210, 114, 643, 744, 20, 715, 98, 190, 14, 133, 6, 128, 274, 65, 27, 45, 125, 23]",0.0
29,1,10,1,"[211, 214, 1480, 1475, 1473, 729, 616, 434, 212, 215, 118, 114, 223, 703, 1482, 647, 1072, 1469, 387, 196]","[196, 1072]","[211, 214, 1480, 1475, 1473, 729, 616, 434, 212, 215, 118, 114, 223, 703, 1482, 647, 1469, 387]","[211, 214, 1480, 1475, 1473, 729, 616, 434, 212, 215, 118, 114, 223, 703, 1482, 647, 1469, 387, 196]","[1072, 196, 433, 539, 642, 133, 587, 190, 61, 776, 161, 645, 63, 606, 156, 644, 763, 120, 620, 529]",0.0
29,3,10,3,"[211, 214, 1480, 1475, 1473, 729, 616, 434, 212, 215, 118, 114, 223, 703, 1482, 647, 1072, 1469, 387, 196]",[1469],"[211, 214, 1480, 1475, 1473, 729, 616, 434, 212, 215, 118, 114, 223, 703, 1482, 647, 1072, 387, 196]","[211, 214, 1480, 1475, 1473, 729, 616, 434, 212, 215, 118, 114, 223, 703, 1482, 647, 1072, 387, 196, 1469]","[1469, 1019, 133, 99, 190, 87, 1059, 61, 556, 120, 433, 620, 134, 529, 63, 1076, 156, 161, 606, 776]",0.0
29,5,10,5,"[211, 214, 1480, 1475, 1473, 729, 616, 434, 212, 215, 118, 114, 223, 703, 1482, 647, 1072, 1469, 387, 196]","[118, 434, 647]","[211, 214, 1480, 1475, 1473, 729, 616, 212, 215, 114, 223, 703, 1482, 1072, 1469, 387, 196]","[211, 214, 1480, 1475, 1473, 729, 616, 212, 215, 114, 223, 703, 1482, 1072, 1469, 387, 196, 647]","[434, 118, 647, 140, 643, 715, 125, 644, 218, 756, 1019, 128, 648, 58, 587, 712, 386, 187, 206, 588]",0.0
29,7,10,7,"[211, 214, 1480, 1475, 1473, 729, 616, 434, 212, 215, 118, 114, 223, 703, 1482, 647, 1072, 1469, 387, 196]",[211],"[214, 1480, 1475, 1473, 729, 616, 434, 212, 215, 118, 114, 223, 703, 1482, 647, 1072, 1469, 387, 196]","[214, 1480, 1475, 1473, 729, 616, 434, 212, 215, 118, 114, 223, 703, 1482, 647, 1072, 1469, 387, 196, 63]","[211, 161, 241, 127, 320, 75, 63, 433, 152, 59, 147, 265, 844, 149, 896, 121, 126, 79, 91, 151]",0.0
31,1,10,1,"[85, 643, 689, 190, 1305, 1281, 626, 934, 518, 1492, 1520, 1257, 677, 535, 778, 84, 615, 833, 732, 275]","[84, 275, 732]","[85, 643, 689, 190, 1305, 1281, 626, 934, 518, 1492, 1520, 1257, 677, 535, 778, 615, 833]","[85, 643, 689, 190, 1305, 1281, 626, 934, 518, 1492, 1520, 1257, 677, 535, 778, 615, 833, 732]","[732, 84, 730, 165, 401, 177, 815, 397, 658, 90, 522, 826, 336, 794, 568, 275, 538, 557, 901, 872]",0.0
31,3,12,2,"[85, 643, 689, 190, 1305, 1281, 626, 934, 518, 1492, 1520, 1257, 677, 535, 778, 84, 615, 833, 732, 275]",[275],"[85, 643, 689, 190, 1305, 1281, 626, 934, 518, 1492, 1520, 1257, 677, 535, 778, 84, 615, 833, 732]","[85, 643, 689, 190, 1305, 1281, 626, 934, 518, 1492, 1520, 1257, 677, 535, 778, 84, 615, 833, 732, 383]","[383, 746, 829, 21, 640, 180, 275, 90, 901, 291, 222, 794, 568, 691, 401, 538, 397, 336, 730, 522]",0.0
31,5,13,3,"[85, 643, 689, 190, 1305, 1281, 626, 934, 518, 1492, 1520, 1257, 677, 535, 778, 84, 615, 833, 732, 275]",[732],"[85, 643, 689, 190, 1305, 1281, 626, 934, 518, 1492, 1520, 1257, 677, 535, 778, 84, 615, 833, 275]","[85, 643, 689, 190, 1305, 1281, 626, 934, 518, 1492, 1520, 1257, 677, 535, 778, 84, 615, 833, 275, 1432]","[1432, 515, 1182, 691, 401, 872, 336, 291, 522, 557, 658, 538, 794, 397, 568, 730, 732, 567, 90, 901]",0.0
31,7,12,7,"[85, 643, 689, 190, 1305, 1281, 626, 934, 518, 1492, 1520, 1257, 677, 535, 778, 84, 615, 833, 732, 275]",[535],"[85, 643, 689, 190, 1305, 1281, 626, 934, 518, 1492, 1520, 1257, 677, 778, 84, 615, 833, 732, 275]","[85, 643, 689, 190, 1305, 1281, 626, 934, 518, 1492, 1520, 1257, 677, 778, 84, 615, 833, 732, 275, 619]","[619, 222, 515, 535, 746, 648, 21, 811, 557, 901, 90, 639, 788, 658, 291, 538, 336, 522, 794, 180]",0.0
33,1,17,1,"[1287, 554, 1565, 93, 160, 767, 991, 682, 1009, 712, 428, 615, 1235, 1477, 410, 434, 587, 948, 279, 636]",[279],"[1287, 554, 1565, 93, 160, 767, 991, 682, 1009, 712, 428, 615, 1235, 1477, 410, 434, 587, 948, 636]","[1287, 554, 1565, 93, 160, 767, 991, 682, 1009, 712, 428, 615, 1235, 1477, 410, 434, 587, 948, 636, 279]","[279, 738, 27, 387, 199, 559, 184, 208, 1309, 626, 201, 742, 677, 14, 793, 548, 386, 643, 20, 425]",0.0
33,3,12,0,"[1287, 554, 1565, 93, 160, 767, 991, 682, 1009, 712, 428, 615, 1235, 1477, 410, 434, 587, 948, 279, 636]","[434, 991]","[1287, 554, 1565, 93, 160, 767, 682, 1009, 712, 428, 615, 1235, 1477, 410, 587, 948, 279, 636]","[1287, 554, 1565, 93, 160, 767, 682, 1009, 712, 428, 615, 1235, 1477, 410, 587, 948, 279, 636, 1299]","[434, 991, 588, 1299, 16, 756, 178, 386, 169, 793, 184, 27, 274, 23, 548, 742, 14, 425, 643, 20]",0.0
33,7,14,0,"[1287, 554, 1565, 93, 160, 767, 991, 682, 1009, 712, 428, 615, 1235, 1477, 410, 434, 587, 948, 279, 636]",[948],"[1287, 554, 1565, 93, 160, 767, 991, 682, 1009, 712, 428, 615, 1235, 1477, 410, 434, 587, 279, 636]","[1287, 554, 1565, 93, 160, 767, 991, 682, 1009, 712, 428, 615, 1235, 1477, 410, 434, 587, 279, 636, 948]","[948, 759, 278, 755, 647, 1150, 218, 703, 644, 749, 738, 97, 1116, 210, 715, 677, 1019, 215, 604, 1006]",0.0
36,3,10,1,"[809, 429, 1296, 466, 255, 1286, 241, 922, 933, 670, 128, 496, 212, 1661, 214, 189, 1670, 1381, 932, 959]",[1381],"[809, 429, 1296, 466, 255, 1286, 241, 922, 933, 670, 128, 496, 212, 1661, 214, 189, 1670, 932, 959]","[809, 429, 1296, 466, 255, 1286, 241, 922, 933, 670, 128, 496, 212, 1661, 214, 189, 1670, 932, 959, 1381]","[1381, 211, 744, 49, 63, 61, 187, 190, 114, 6, 210, 715, 27, 98, 23, 133, 218, 65, 45, 125]",0.0
40,1,16,0,"[6, 278, 7, 647, 623, 196, 1249, 645, 188, 127, 1185, 1698, 1467, 1240, 1702, 1699, 990, 1076, 1089, 1548]","[645, 1089, 1548]","[6, 278, 7, 647, 623, 196, 1249, 188, 127, 1185, 1698, 1467, 1240, 1702, 1699, 990, 1076]","[6, 278, 7, 647, 623, 196, 1249, 188, 127, 1185, 1698, 1467, 1240, 1702, 1699, 990, 1076, 1089]","[1089, 1548, 645, 1281, 714, 206, 676, 1275, 1020, 1102, 387, 1157, 197, 858, 1074, 1372, 1659, 2293, 1073, 1337]",0.0
40,3,20,3,"[6, 278, 7, 647, 623, 196, 1249, 645, 188, 127, 1185, 1698, 1467, 1240, 1702, 1699, 990, 1076, 1089, 1548]","[1076, 1089]","[6, 278, 7, 647, 623, 196, 1249, 645, 188, 127, 1185, 1698, 1467, 1240, 1702, 1699, 990, 1548]","[6, 278, 7, 647, 623, 196, 1249, 645, 188, 127, 1185, 1698, 1467, 1240, 1702, 1699, 990, 1548, 1089]","[1089, 1076, 676, 1243, 181, 1020, 1102, 1272, 1113, 858, 1082, 197, 2293, 1276, 1275, 1659, 1337, 1372, 1074, 1073]",0.0
40,7,16,6,"[6, 278, 7, 647, 623, 196, 1249, 645, 188, 127, 1185, 1698, 1467, 1240, 1702, 1699, 990, 1076, 1089, 1548]",[1089],"[6, 278, 7, 647, 623, 196, 1249, 645, 188, 127, 1185, 1698, 1467, 1240, 1702, 1699, 990, 1076, 1548]","[6, 278, 7, 647, 623, 196, 1249, 645, 188, 127, 1185, 1698, 1467, 1240, 1702, 1699, 990, 1076, 1548, 1089]","[1089, 1197, 1222, 1416, 1358, 700, 1444, 1773, 1322, 2334, 2542, 2842, 1092, 823, 1220, 1866, 1859, 1400, 745, 1224]",0.0
42,1,26,1,"[1723, 1717, 125, 210, 1711, 214, 670, 211, 187, 7, 151, 844, 1712, 192, 740, 1038, 160, 176, 386, 1177]",[176],"[1723, 1717, 125, 210, 1711, 214, 670, 211, 187, 7, 151, 844, 1712, 192, 740, 1038, 160, 386, 1177]","[1723, 1717, 125, 210, 1711, 214, 670, 211, 187, 7, 151, 844, 1712, 192, 740, 1038, 160, 386, 1177, 1299]","[176, 6, 712, 588, 1299, 16, 756, 178, 169, 793, 184, 27, 274, 23, 548, 742, 14, 425, 643, 20]",0.0
42,7,13,4,"[1723, 1717, 125, 210, 1711, 214, 670, 211, 187, 7, 151, 844, 1712, 192, 740, 1038, 160, 176, 386, 1177]",[7],"[1723, 1717, 125, 210, 1711, 214, 670, 211, 187, 151, 844, 1712, 192, 740, 1038, 160, 176, 386, 1177]","[1723, 1717, 125, 210, 1711, 214, 670, 211, 187, 151, 844, 1712, 192, 740, 1038, 160, 176, 386, 1177, 169]","[7, 634, 169, 1302, 1211, 626, 1043, 20, 793, 14, 1265, 425, 178, 866, 1309, 548, 1311, 1299, 184, 393]",0.0
44,7,11,6,"[14, 756, 30, 219, 97, 897, 848, 1426, 1737, 21, 912, 203, 617, 1067, 720, 190, 386, 167, 206, 738]",[617],"[14, 756, 30, 219, 97, 897, 848, 1426, 1737, 21, 912, 203, 1067, 720, 190, 386, 167, 206, 738]","[14, 756, 30, 219, 97, 897, 848, 1426, 1737, 21, 912, 203, 1067, 720, 190, 386, 167, 206, 738, 809]","[617, 809, 27, 841, 755, 657, 679, 425, 587, 718, 201, 677, 20, 739, 643, 742, 623, 865, 768, 559]",0.0
45,3,12,3,"[90, 14, 165, 362, 901, 1660, 1265, 677, 1804, 261, 1802, 1356, 286, 419, 180, 576, 1753, 1088, 1777, 1226]","[419, 1226]","[90, 14, 165, 362, 901, 1660, 1265, 677, 1804, 261, 1802, 1356, 286, 180, 576, 1753, 1088, 1777]","[90, 14, 165, 362, 901, 1660, 1265, 677, 1804, 261, 1802, 1356, 286, 180, 576, 1753, 1088, 1777, 1226]","[1226, 419, 401, 1432, 568, 691, 402, 747, 811, 639, 397, 730, 700, 557, 658, 1092, 732, 794, 275, 567]",0.0
45,7,10,7,"[90, 14, 165, 362, 901, 1660, 1265, 677, 1804, 261, 1802, 1356, 286, 419, 180, 576, 1753, 1088, 1777, 1226]",[1265],"[90, 14, 165, 362, 901, 1660, 677, 1804, 261, 1802, 1356, 286, 419, 180, 576, 1753, 1088, 1777, 1226]","[90, 14, 165, 362, 901, 1660, 677, 1804, 261, 1802, 1356, 286, 419, 180, 576, 1753, 1088, 1777, 1226, 773]","[1265, 773, 984, 567, 735, 811, 794, 1204, 1223, 1852, 745, 812, 1222, 1358, 1322, 639, 669, 700, 747, 1197]",0.0
49,3,14,2,"[536, 468, 35, 33, 31, 1684, 125, 44, 133, 65, 58, 121, 1563, 146, 94, 1879, 1146, 776, 161, 136]",[58],"[536, 468, 35, 33, 31, 1684, 125, 44, 133, 65, 121, 1563, 146, 94, 1879, 1146, 776, 161, 136]","[536, 468, 35, 33, 31, 1684, 125, 44, 133, 65, 121, 1563, 146, 94, 1879, 1146, 776, 161, 136, 644]","[756, 387, 644, 1042, 212, 1252, 858, 1102, 215, 588, 703, 1019, 386, 211, 206, 1281, 712, 58, 714, 1286]",0.0
49,7,10,7,"[536, 468, 35, 33, 31, 1684, 125, 44, 133, 65, 58, 121, 1563, 146, 94, 1879, 1146, 776, 161, 136]",[776],"[536, 468, 35, 33, 31, 1684, 125, 44, 133, 65, 58, 121, 1563, 146, 94, 1879, 1146, 161, 136]","[536, 468, 35, 33, 31, 1684, 125, 44, 133, 65, 58, 121, 1563, 146, 94, 1879, 1146, 161, 136, 615]","[776, 364, 615, 1309, 1311, 426, 1305, 793, 353, 636, 427, 386, 420, 274, 219, 400, 425, 424, 1039, 942]",0.0
52,1,10,0,"[434, 121, 84, 190, 59, 203, 161, 652, 147, 80, 513, 223, 158, 1869, 851, 1890, 126, 591, 838, 900]","[591, 900]","[434, 121, 84, 190, 59, 203, 161, 652, 147, 80, 513, 223, 158, 1869, 851, 1890, 126, 838]","[434, 121, 84, 190, 59, 203, 161, 652, 147, 80, 513, 223, 158, 1869, 851, 1890, 126, 838, 900]","[900, 591, 455, 937, 878, 232, 328, 930, 789, 874, 509, 791, 867, 877, 95, 353, 892, 70, 502, 920]",0.0
52,3,22,1,"[434, 121, 84, 190, 59, 203, 161, 652, 147, 80, 513, 223, 158, 1869, 851, 1890, 126, 591, 838, 900]",[838],"[434, 121, 84, 190, 59, 203, 161, 652, 147, 80, 513, 223, 158, 1869, 851, 1890, 126, 591, 900]","[434, 121, 84, 190, 59, 203, 161, 652, 147, 80, 513, 223, 158, 1869, 851, 1890, 126, 591, 900, 533]","[867, 533, 789, 2159, 937, 932, 542, 1158, 791, 1140, 899, 838, 878, 269, 341, 1119, 264, 911, 1156, 1163]",0.0
